id,year,dane_code,ind_1_icbf_children,ind_2_prescholar_children,ind_3_total_children,ind_4_overlaping_services,source_id
7921,2022,05313,228,0,228,97.3,117
7922,2022,05315,191,28,219,92.8,117
7923,2022,05318,777,210,987,94.4,117
7924,2022,05321,310,109,419,95.9,117
7925,2022,05347,187,40,227,95.4,117
7926,2022,05353,181,0,181,96.5,117
7927,2022,05361,1086,187,1273,98.6,117
7928,2022,05364,530,3,533,92.4,117
7929,2022,05368,373,32,405,97.7,117
7930,2022,05376,1205,2,1207,93.9,117
7931,2022,05380,639,138,777,89.6,117
7932,2022,05390,272,71,343,94.8,117
7933,2022,05400,762,196,958,97.8,117
7934,2022,05411,427,3,430,97.7,117
7935,2022,05425,228,13,241,95.7,117
7936,2022,05440,1647,263,1910,90.6,117
7937,2022,05467,247,22,269,98.0,117
7938,2022,05475,643,57,700,95.7,117
7939,2022,05480,1161,162,1323,91.9,117
7940,2022,05483,344,44,388,100.0,117
7941,2022,05495,1392,159,1551,97.6,117
7942,2022,05490,2121,938,3059,95.3,117
7943,2022,05501,131,27,158,94.6,117
7944,2022,05541,952,234,1186,88.7,117
7945,2022,05543,365,63,428,97.1,117
7946,2022,05576,271,0,271,98.9,117
7947,2022,05579,1390,194,1584,90.6,117
7948,2022,05585,476,9,485,94.9,117
7949,2022,05591,606,240,846,91.3,117
7950,2022,05604,1228,460,1688,93.0,117
7951,2022,05607,357,31,388,88.1,117
7952,2022,05628,278,58,336,96.5,117
7953,2022,05642,526,111,637,97.7,117
7954,2022,05647,353,10,363,94.2,117
7955,2022,05649,521,110,631,98.6,117
7956,2022,05652,301,58,359,94.9,117
7957,2022,05656,478,60,538,90.1,117
7958,2022,05658,103,22,125,100.0,117
7959,2022,05659,872,136,1008,98.2,117
7960,2022,05660,687,15,702,97.0,117
7961,2022,05664,412,8,420,97.3,117
7962,2022,05665,1297,407,1704,96.1,117
7963,2022,05667,602,0,602,95.8,117
7964,2022,05670,836,5,841,92.0,117
7965,2022,05674,451,38,489,96.7,117
7966,2022,05679,499,113,612,96.3,117
7967,2022,05042,838,86,924,91.7,117
7968,2022,05686,654,322,976,94.8,117
7969,2022,05690,464,83,547,92.6,117
7970,2022,05736,1734,355,2089,93.9,117
7971,2022,05756,1415,141,1556,97.0,117
7972,2022,05761,441,16,457,87.5,117
7973,2022,05789,602,85,687,95.8,117
7974,2022,05790,1741,217,1958,97.5,117
7975,2022,05792,211,14,225,98.2,117
7976,2022,05809,211,66,277,96.3,117
7977,2022,05819,285,47,332,98.7,117
7978,2022,05842,121,39,160,97.4,117
7979,2022,05847,1503,141,1644,96.1,117
7980,2022,05854,595,100,695,98.1,117
7981,2022,05856,188,0,188,98.4,117
7982,2022,05858,730,132,862,96.6,117
7983,2022,05861,265,0,265,96.4,117
7984,2022,05873,623,130,753,93.3,117
7985,2022,05885,271,0,271,97.6,117
7986,2022,05887,1073,193,1266,93.9,117
7987,2022,05890,1194,15,1209,94.6,117
7988,2022,05893,687,240,927,90.1,117
7989,2022,05895,1177,469,1646,91.1,117
7990,2022,05045,4624,2054,6678,90.4,117
7991,2022,81001,3328,1444,4772,85.6,117
7992,2022,81065,2017,842,2859,86.3,117
7993,2022,81220,274,76,350,88.4,117
7994,2022,81300,1218,397,1615,93.5,117
7995,2022,81591,247,35,282,91.5,117
7996,2022,81736,2668,979,3647,91.2,117
7997,2022,81794,3404,1080,4484,90.5,117
7998,2022,63001,5041,1546,6587,95.7,117
7999,2022,08078,2922,525,3447,95.8,117
8000,2022,08137,1426,412,1838,97.0,117
8001,2022,08141,1261,262,1523,97.6,117
8002,2022,08296,3290,440,3730,96.0,117
8003,2022,08372,1105,14,1119,97.4,117
8004,2022,08421,1837,501,2338,90.7,117
8005,2022,08436,1320,260,1580,98.2,117
8006,2022,08520,1540,349,1889,95.5,117
8007,2022,08549,397,56,453,94.4,117
8008,2022,08558,876,221,1097,94.9,117
8009,2022,08560,1678,166,1844,96.1,117
8010,2022,08573,1278,327,1605,91.5,117
8011,2022,08606,1421,282,1703,94.5,117
8012,2022,08634,1396,483,1879,94.8,117
8013,2022,08638,3739,1139,4878,95.7,117
8014,2022,08675,1003,214,1217,96.5,117
8015,2022,08685,904,312,1216,92.0,117
8016,2022,08770,797,208,1005,95.9,117
8017,2022,08832,913,94,1007,95.8,117
8018,2022,08849,624,107,731,99.3,117
8019,2022,68081,5444,2934,8378,92.8,117
8020,2022,08001,57604,14718,72322,92.1,117
8021,2022,05088,6804,2779,9583,88.9,117
8022,2022,11001,128613,78687,207300,90.9,117
8023,2022,13006,1321,64,1385,97.7,117
8024,2022,13030,286,0,286,95.7,117
8025,2022,13042,1045,154,1199,90.8,117
8026,2022,13052,1556,343,1899,97.3,117
8027,2022,13062,475,0,475,96.7,117
8028,2022,13074,699,0,699,97.2,117
8029,2022,13140,1138,65,1203,95.8,117
8030,2022,13160,551,101,652,94.3,117
8031,2022,13188,1095,0,1095,95.1,117
8032,2022,13222,844,0,844,86.7,117
8033,2022,13212,1143,251,1394,95.4,117
8034,2022,13244,4904,1274,6178,94.4,117
8035,2022,13248,418,93,511,90.3,117
8036,2022,13268,325,0,325,95.7,117
8037,2022,13300,680,0,680,98.1,117
8038,2022,13433,1209,0,1209,96.5,117
8039,2022,13440,396,0,396,93.2,117
8040,2022,13442,2646,990,3636,90.2,117
8041,2022,13458,719,0,719,98.5,117
8042,2022,13473,962,358,1320,79.5,117
8043,2022,13490,506,0,506,94.0,117
8044,2022,13549,1552,0,1552,97.2,117
8045,2022,13580,817,0,817,93.7,117
8046,2022,13600,603,0,603,90.7,117
8047,2022,13620,326,0,326,96.3,117
8048,2022,13647,957,105,1062,95.5,117
8049,2022,13650,684,0,684,97.6,117
8050,2022,13654,1763,350,2113,90.4,117
8051,2022,13655,494,0,494,98.3,117
8052,2022,13657,2223,597,2820,92.6,117
8053,2022,13667,617,86,703,94.9,117
8054,2022,13670,1196,596,1792,86.9,117
8055,2022,13673,848,0,848,93.6,117
8056,2022,13468,2985,55,3040,99.0,117
8057,2022,13683,781,0,781,99.2,117
8058,2022,13688,1522,873,2395,86.2,117
8059,2022,13744,873,295,1168,89.1,117
8060,2022,13760,446,0,446,96.5,117
8061,2022,13780,656,0,656,98.0,117
8062,2022,13810,1821,0,1821,98.1,117
8063,2022,13836,3197,165,3362,91.4,117
8064,2022,13838,450,0,450,96.4,117
8065,2022,13873,1228,0,1228,99.3,117
8066,2022,13894,1068,256,1324,96.3,117
8067,2022,15022,43,18,61,100.0,117
8068,2022,15047,756,144,900,94.9,117
8069,2022,15051,199,1,200,100.0,117
8070,2022,15087,131,103,234,95.7,117
8071,2022,15090,38,0,38,97.3,117
8072,2022,15092,30,8,38,100.0,117
8073,2022,15097,257,41,298,93.5,117
8074,2022,15104,127,39,166,98.8,117
8075,2022,15106,80,12,92,96.5,117
8076,2022,15109,123,14,137,97.1,117
8077,2022,15114,37,0,37,100.0,117
8078,2022,15131,69,0,69,100.0,117
8079,2022,15135,123,0,123,99.1,117
8080,2022,15162,138,38,176,98.9,117
8081,2022,15172,121,23,144,98.5,117
8082,2022,15176,1970,523,2493,96.6,117
8083,2022,15232,118,9,127,100.0,117
8084,2022,15180,138,0,138,96.9,117
8085,2022,15183,474,60,534,98.6,117
8086,2022,15185,262,84,346,95.9,117
8087,2022,15187,140,18,158,98.0,117
8088,2022,15236,42,21,63,98.4,117
8089,2022,15189,130,83,213,98.1,117
8090,2022,15204,345,33,378,99.2,117
8091,2022,15212,118,0,118,100.0,117
8092,2022,15215,81,19,100,95.0,117
8093,2022,15218,176,0,176,95.7,117
8094,2022,15223,324,126,450,91.0,117
8095,2022,15224,152,47,199,98.0,117
8096,2022,15226,72,25,97,94.8,117
8097,2022,15244,210,26,236,97.3,117
8098,2022,15248,124,10,134,95.1,117
8099,2022,15272,141,35,176,96.6,117
8100,2022,15276,82,31,113,94.5,117
8101,2022,15293,51,34,85,97.6,117
8102,2022,15296,143,32,175,98.3,117
8103,2022,15299,434,40,474,98.5,117
8104,2022,15317,65,0,65,94.8,117
8105,2022,15322,365,100,465,97.4,117
8106,2022,15325,72,20,92,92.1,117
8107,2022,15332,267,61,328,86.3,117
8108,2022,15362,76,23,99,95.8,117
8109,2022,15367,250,30,280,97.0,117
8110,2022,15368,155,21,176,96.5,117
8111,2022,15380,77,0,77,98.6,117
8112,2022,15403,117,25,142,97.9,117
8113,2022,15401,35,0,35,100.0,117
8114,2022,15377,146,37,183,95.4,117
8115,2022,15425,127,45,172,93.9,117
8116,2022,15442,135,41,176,97.7,117
8117,2022,15455,317,49,366,96.3,117
8118,2022,15464,156,35,191,99.5,117
8119,2022,15466,165,42,207,98.5,117
8120,2022,15469,792,186,978,89.3,117
8121,2022,15476,222,15,237,98.7,117
8122,2022,15480,350,70,420,98.3,117
8123,2022,15491,289,129,418,92.3,117
8124,2022,15494,178,43,221,98.6,117
8125,2022,15500,66,0,66,93.9,117
8126,2022,15507,167,95,262,97.6,117
8127,2022,15511,40,5,45,97.7,117
8128,2022,15514,101,28,129,96.7,117
8129,2022,15516,1007,294,1301,95.5,117
8130,2022,15518,59,0,59,96.6,117
8131,2022,15522,85,9,94,96.3,117
8132,2022,15531,171,47,218,95.3,117
8133,2022,15533,100,18,118,96.5,117
8134,2022,15537,166,21,187,97.8,117
8135,2022,15542,168,33,201,98.5,117
8136,2022,15550,59,16,75,96.0,117
8137,2022,15572,1521,428,1949,96.3,117
8138,2022,15580,215,37,252,98.7,117
8139,2022,15599,224,53,277,98.2,117
8140,2022,15600,171,91,262,90.1,117
8141,2022,15621,102,13,115,100.0,117
8142,2022,15632,370,32,402,99.5,117
8143,2022,15638,90,70,160,93.1,117
8144,2022,15646,975,286,1261,95.3,117
8145,2022,15660,62,17,79,97.2,117
8146,2022,15664,185,61,246,84.7,117
8147,2022,15667,180,8,188,92.3,117
8148,2022,15673,172,28,200,98.4,117
8149,2022,15676,70,33,103,93.1,117
8150,2022,15681,292,26,318,99.0,117
8151,2022,15690,149,37,186,97.2,117
8152,2022,15693,359,89,448,97.7,117
8153,2022,15696,135,40,175,93.6,117
8154,2022,15686,328,119,447,94.7,117
8155,2022,15720,62,21,83,92.3,117
8156,2022,15723,38,0,38,97.4,117
8157,2022,15740,404,64,468,99.6,117
8158,2022,15753,348,60,408,96.4,117
8159,2022,15757,231,84,315,92.6,117
8160,2022,15755,114,59,173,90.2,117
8161,2022,15761,54,15,69,98.5,117
8162,2022,15762,88,19,107,99.0,117
8163,2022,15764,282,105,387,96.1,117
8164,2022,15763,141,64,205,96.6,117
8165,2022,15774,89,0,89,100.0,117
8166,2022,15776,72,43,115,89.5,117
8167,2022,15778,52,14,66,96.9,117
8168,2022,15790,147,42,189,100.0,117
8169,2022,15798,109,22,131,93.1,117
8170,2022,15804,231,53,284,98.6,117
8171,2022,15806,189,76,265,92.5,117
8172,2022,15808,46,18,64,93.7,117
8173,2022,15810,160,22,182,97.7,117
8174,2022,15814,424,131,555,96.5,117
8175,2022,15816,208,71,279,97.4,117
8176,2022,15820,144,53,197,94.4,117
8177,2022,15822,149,19,168,99.4,117
8178,2022,15832,50,10,60,100.0,117
8179,2022,15835,167,44,211,98.5,117
8180,2022,15837,350,124,474,97.4,117
8181,2022,15839,58,0,58,100.0,117
8182,2022,15842,290,23,313,99.3,117
8183,2022,15861,760,177,937,96.5,117
8184,2022,15407,421,142,563,96.1,117
8185,2022,15879,93,17,110,98.1,117
8186,2022,15897,143,34,177,96.4,117
8187,2022,68001,10500,3381,13881,91.6,117
8188,2022,76109,10349,3324,13673,95.8,117
8189,2022,76111,2580,866,3446,95.0,117
8190,2022,17013,837,277,1114,95.6,117
8191,2022,17042,1099,375,1474,92.4,117
8192,2022,17050,422,161,583,93.6,117
8193,2022,17088,395,159,554,92.5,117
8194,2022,17174,1790,525,2315,93.6,117
8195,2022,17272,293,95,388,92.7,117
8196,2022,17380,2614,804,3418,96.4,117
8197,2022,17388,211,73,284,92.9,117
8198,2022,17433,580,213,793,93.5,117
8199,2022,17442,563,147,710,89.5,117
8200,2022,17444,464,222,686,93.7,117
8201,2022,17446,68,22,90,96.7,117
8202,2022,17486,771,250,1021,94.8,117
8203,2022,17495,254,102,356,96.0,117
8204,2022,17513,420,179,599,93.1,117
8205,2022,17524,755,192,947,90.9,117
8206,2022,17541,621,239,860,96.9,117
8207,2022,17614,2142,602,2744,95.0,117
8208,2022,17616,394,139,533,89.2,117
8209,2022,17653,426,172,598,92.8,117
8210,2022,17662,834,240,1074,96.4,117
8211,2022,17665,159,66,225,93.5,117
8212,2022,17777,1105,353,1458,95.0,117
8213,2022,17867,303,114,417,97.5,117
8214,2022,17873,1145,433,1578,94.3,117
8215,2022,17877,368,127,495,96.0,117
8216,2022,76001,37196,12038,49234,89.4,117
8217,2022,18029,221,63,284,97.8,117
8218,2022,18094,499,174,673,96.4,117
8219,2022,18150,1634,543,2177,92.7,117
8220,2022,18205,435,102,537,95.9,117
8221,2022,18247,746,220,966,97.3,117
8222,2022,18256,889,184,1073,98.4,117
8223,2022,18410,899,157,1056,96.8,117
8224,2022,18460,602,127,729,97.2,117
8225,2022,18479,227,34,261,97.5,117
8226,2022,18592,1104,288,1392,97.6,117
8227,2022,18610,714,186,900,97.2,117
8228,2022,18753,3136,870,4006,97.8,117
8229,2022,18756,1085,117,1202,90.9,117
8230,2022,18785,441,63,504,97.2,117
8231,2022,18860,345,51,396,96.1,117
8232,2022,13001,32104,4351,36455,93.1,117
8233,2022,76147,2298,1210,3508,95.8,117
8234,2022,85010,1092,304,1396,94.9,117
8235,2022,85015,149,28,177,97.0,117
8236,2022,85125,504,145,649,92.1,117
8237,2022,85136,28,22,50,90.0,117
8238,2022,85139,532,44,576,92.8,117
8239,2022,85162,775,141,916,93.8,117
8240,2022,85225,217,89,306,94.7,117
8241,2022,85230,448,163,611,92.9,117
8242,2022,85250,1721,349,2070,91.5,117
8243,2022,85263,540,43,583,95.1,117
8244,2022,85279,57,9,66,93.5,117
8245,2022,85300,118,47,165,93.8,117
8246,2022,85315,107,21,128,96.0,117
8247,2022,85325,184,123,307,95.0,117
8248,2022,85400,490,32,522,95.6,117
8249,2022,85410,756,308,1064,94.4,117
8250,2022,85430,526,38,564,97.3,117
8251,2022,85440,1289,280,1569,92.9,117
8252,2022,19022,506,22,528,99.2,117
8253,2022,19050,1074,564,1638,94.4,117
8254,2022,19075,658,193,851,97.3,117
8255,2022,19100,1712,82,1794,99.4,117
8256,2022,19110,1470,301,1771,95.2,117
8257,2022,19130,1903,288,2191,98.7,117
8258,2022,19137,2050,895,2945,93.4,117
8259,2022,19142,796,414,1210,94.9,117
8260,2022,19212,1651,311,1962,93.8,117
8261,2022,19256,1771,500,2271,97.8,117
8262,2022,19290,251,35,286,99.3,117
8263,2022,19300,1102,106,1208,97.1,117
8264,2022,19318,1706,400,2106,93.2,117
8265,2022,19355,1837,89,1926,98.9,117
8266,2022,19364,1298,238,1536,96.3,117
8267,2022,19392,421,15,436,98.8,117
8268,2022,19397,686,59,745,99.3,117
8269,2022,19418,1092,194,1286,81.0,117
8270,2022,19450,613,123,736,96.9,117
8271,2022,19455,1338,390,1728,97.3,117
8272,2022,19473,2291,334,2625,97.0,117
8273,2022,19513,536,80,616,98.5,117
8274,2022,19517,2418,483,2901,98.1,117
8275,2022,19532,1099,347,1446,94.8,117
8276,2022,19533,804,0,804,99.9,117
8277,2022,19548,2165,459,2624,96.5,117
8278,2022,19573,2466,131,2597,96.8,117
8279,2022,19585,489,27,516,99.4,117
8280,2022,19622,485,26,511,99.2,117
8281,2022,19693,264,8,272,98.1,117
8282,2022,19701,499,0,499,99.6,117
8283,2022,19698,4988,1145,6133,96.0,117
8284,2022,19743,2314,300,2614,95.2,117
8285,2022,19760,509,17,526,98.6,117
8286,2022,19780,1356,224,1580,95.3,117
8287,2022,19785,266,22,288,99.3,117
8288,2022,19807,1164,162,1326,99.3,117
8289,2022,19809,960,369,1329,91.9,117
8290,2022,19821,1347,496,1843,95.7,117
8291,2022,19824,1231,53,1284,97.9,117
8292,2022,19845,1329,60,1389,97.3,117
8293,2022,20011,6627,1532,8159,94.7,117
8294,2022,20013,3887,1226,5113,90.3,117
8295,2022,20032,1449,282,1731,91.6,117
8296,2022,20045,1086,404,1490,93.3,117
8297,2022,20060,2162,429,2591,95.2,117
8298,2022,20175,2650,416,3066,95.9,117
8299,2022,20178,2259,309,2568,92.0,117
8300,2022,20228,2642,252,2894,95.1,117
8301,2022,20238,1256,523,1779,91.7,117
8302,2022,20250,2634,492,3126,96.4,117
8303,2022,20295,807,171,978,96.3,117
8304,2022,20310,270,0,270,92.0,117
8305,2022,20383,845,258,1103,95.8,117
8306,2022,20400,2528,602,3130,93.0,117
8307,2022,20621,1552,618,2170,88.7,117
8308,2022,20443,693,197,890,88.1,117
8309,2022,20517,1110,75,1185,95.5,117
8310,2022,20550,1571,37,1608,96.8,117
8311,2022,20570,1015,366,1381,92.1,117
8312,2022,20614,814,163,977,94.1,117
8313,2022,20710,792,227,1019,97.6,117
8314,2022,20750,1623,309,1932,91.7,117
8315,2022,20770,910,248,1158,97.0,117
8316,2022,20787,1228,168,1396,95.2,117
8317,2022,25175,656,1071,1727,95.0,117
8318,2022,27006,1255,280,1535,92.1,117
8319,2022,27025,2637,87,2724,95.4,117
8320,2022,27050,493,100,593,92.2,117
8321,2022,27073,2048,171,2219,94.3,117
8322,2022,27075,920,262,1182,93.7,117
8323,2022,27077,2282,0,2282,79.3,117
8324,2022,27099,1728,157,1885,84.5,117
8325,2022,27150,1455,107,1562,80.8,117
8326,2022,27160,327,69,396,92.7,117
8327,2022,27205,1283,207,1490,98.8,117
8328,2022,27135,578,109,687,96.4,117
8329,2022,27245,503,127,630,93.4,117
8330,2022,27250,1636,175,1811,89.3,117
8331,2022,27361,1757,607,2364,93.9,117
8332,2022,27372,463,0,463,96.1,117
8333,2022,27413,1349,15,1364,93.1,117
8334,2022,27425,734,93,827,82.5,117
8335,2022,27430,1207,117,1324,94.4,117
8336,2022,27450,988,187,1175,95.8,117
8337,2022,27491,475,139,614,95.5,117
8338,2022,27495,585,68,653,98.3,117
8339,2022,27580,419,58,477,94.2,117
8340,2022,27600,741,99,840,83.8,117
8341,2022,05480,0,0,0,0.0,117
8342,2022,27615,3844,617,4461,90.7,117
8343,2022,27660,554,39,593,99.6,117
8344,2022,27745,358,69,427,79.9,117
8345,2022,27787,1940,65,2005,91.5,117
8346,2022,27800,1609,244,1853,94.1,117
8347,2022,27810,533,42,575,91.8,117
8348,2022,47189,8285,1724,10009,91.3,117
8349,2022,23068,2425,294,2719,97.2,117
8350,2022,23079,1452,75,1527,97.2,117
8351,2022,23090,948,51,999,98.6,117
8352,2022,23162,3345,515,3860,96.8,117
8353,2022,23168,1059,0,1059,97.6,117
8354,2022,23182,1746,357,2103,97.3,117
8355,2022,23189,2826,368,3194,95.5,117
8356,2022,23300,707,160,867,96.9,117
8357,2022,23350,965,0,965,99.2,117
8358,2022,23419,902,38,940,98.3,117
8359,2022,23464,1187,18,1205,97.4,117
8360,2022,23466,2988,1103,4091,95.5,117
8361,2022,23500,1612,431,2043,95.9,117
8362,2022,23555,3611,552,4163,97.1,117
8363,2022,23570,1861,220,2081,97.5,117
8364,2022,23574,1236,148,1384,96.3,117
8365,2022,23580,1581,666,2247,95.8,117
8366,2022,23586,1050,110,1160,96.4,117
8367,2022,23670,2757,141,2898,97.5,117
8368,2022,23672,2210,119,2329,95.7,117
8369,2022,23675,1606,174,1780,97.6,117
8370,2022,23678,680,246,926,95.8,117
8371,2022,23682,594,136,730,95.3,117
8372,2022,23686,1814,69,1883,95.8,117
8373,2022,23807,5750,1316,7066,93.6,117
8374,2022,23815,2015,213,2228,98.7,117
8375,2022,23855,1903,599,2502,96.9,117
8376,2022,54001,17834,9280,27114,88.6,117
8377,2022,25001,234,0,234,99.5,117
8378,2022,25019,113,0,113,100.0,117
8379,2022,25035,200,0,200,95.9,117
8380,2022,25040,284,130,414,87.4,117
8381,2022,25599,98,0,98,98.9,117
8382,2022,25053,259,0,259,100.0,117
8383,2022,25086,60,0,60,100.0,117
8384,2022,25095,99,21,120,94.5,117
8385,2022,25099,349,0,349,99.4,117
8386,2022,25120,55,0,55,98.2,117
8387,2022,25123,260,0,260,93.1,117
8388,2022,25126,1060,607,1667,94.7,117
8389,2022,25148,343,57,400,96.1,117
8390,2022,25151,587,77,664,93.1,117
8391,2022,25154,260,0,260,100.0,117
8392,2022,25168,70,0,70,98.5,117
8393,2022,25178,236,119,355,97.0,117
8394,2022,25181,245,65,310,92.5,117
8395,2022,25183,637,256,893,93.8,117
8396,2022,25200,477,89,566,94.6,117
8397,2022,25214,206,234,440,80.5,117
8398,2022,25224,281,0,281,100.0,117
8399,2022,25245,487,6,493,95.3,117
8400,2022,25258,56,0,56,100.0,117
8401,2022,25260,539,285,824,92.7,117
8402,2022,25279,221,0,221,98.2,117
8403,2022,25281,205,33,238,96.3,117
8404,2022,25288,193,49,242,86.5,117
8405,2022,25293,152,0,152,100.0,117
8406,2022,25295,273,279,552,86.7,117
8407,2022,25297,275,0,275,100.0,117
8408,2022,25299,117,0,117,100.0,117
8409,2022,25312,153,0,153,100.0,117
8410,2022,25317,369,0,369,100.0,117
8411,2022,25320,553,139,692,90.7,117
8412,2022,25322,274,200,474,92.7,117
8413,2022,25324,52,16,68,90.9,117
8414,2022,25326,142,29,171,88.8,117
8415,2022,25328,63,0,63,91.5,117
8416,2022,25335,219,67,286,93.6,117
8417,2022,25339,117,0,117,95.5,117
8418,2022,25368,83,0,83,98.7,117
8419,2022,25372,211,0,211,100.0,117
8420,2022,25377,300,36,336,96.9,117
8421,2022,25386,617,102,719,92.2,117
8422,2022,25394,220,51,271,96.6,117
8423,2022,25398,159,60,219,90.0,117
8424,2022,25402,516,0,516,99.6,117
8425,2022,25407,195,0,195,97.8,117
8426,2022,25426,174,0,174,98.1,117
8427,2022,25430,1082,872,1954,94.1,117
8428,2022,25436,90,0,90,98.9,117
8429,2022,25438,364,0,364,98.3,117
8430,2022,25483,81,0,81,100.0,117
8431,2022,25486,216,0,216,99.5,117
8432,2022,25488,210,14,224,96.2,117
8433,2022,25489,99,0,99,98.9,117
8434,2022,25491,124,0,124,100.0,117
8435,2022,25513,540,276,816,91.6,117
8436,2022,25518,81,0,81,98.7,117
8437,2022,25524,130,0,130,100.0,117
8438,2022,25530,334,9,343,96.1,117
8439,2022,25535,199,116,315,96.4,117
8440,2022,25572,369,130,499,96.9,117
8441,2022,25580,51,25,76,87.8,117
8442,2022,25592,126,63,189,87.2,117
8443,2022,25594,152,68,220,96.7,117
8444,2022,25596,163,19,182,93.7,117
8445,2022,25612,299,46,345,94.0,117
8446,2022,25645,170,0,170,97.0,117
8447,2022,25649,303,0,303,99.7,117
8448,2022,25653,116,0,116,100.0,117
8449,2022,25658,306,0,306,98.3,117
8450,2022,25662,271,0,271,98.1,117
8451,2022,25718,202,51,253,94.7,117
8452,2022,25736,333,0,333,99.4,117
8453,2022,25740,805,253,1058,92.1,117
8454,2022,25743,569,0,569,97.6,117
8455,2022,25745,355,149,504,91.9,117
8456,2022,25758,334,260,594,91.4,117
8457,2022,25769,172,153,325,85.5,117
8458,2022,25772,553,145,698,93.2,117
8459,2022,25777,126,0,126,99.2,117
8460,2022,25779,238,82,320,96.8,117
8461,2022,25781,172,0,172,99.4,117
8462,2022,25785,247,152,399,94.2,117
8463,2022,25793,149,0,149,100.0,117
8464,2022,25797,129,19,148,92.4,117
8465,2022,25799,172,247,419,88.3,117
8466,2022,25805,90,0,90,100.0,117
8467,2022,25807,61,0,61,96.6,117
8468,2022,25815,410,96,506,97.5,117
8469,2022,25817,547,697,1244,94.0,117
8470,2022,25823,70,0,70,100.0,117
8471,2022,25839,308,72,380,95.4,117
8472,2022,25841,149,0,149,98.6,117
8473,2022,25845,267,0,267,97.6,117
8474,2022,25851,39,0,39,100.0,117
8475,2022,25506,119,0,119,99.1,117
8476,2022,25862,179,31,210,93.1,117
8477,2022,25867,138,0,138,96.2,117
8478,2022,25843,1304,134,1438,97.7,117
8479,2022,25871,73,0,73,100.0,117
8480,2022,25873,652,0,652,98.4,117
8481,2022,25875,404,32,436,91.9,117
8482,2022,25878,483,0,483,97.1,117
8483,2022,25885,432,31,463,97.9,117
8484,2022,25898,95,19,114,86.2,117
8485,2022,66170,3520,869,4389,93.7,117
8486,2022,15238,2067,1049,3116,97.8,117
8487,2022,05266,1089,861,1950,91.7,117
8488,2022,25269,1871,1123,2994,95.7,117
8489,2022,18001,5934,2289,8223,98.8,117
8490,2022,68276,4876,1969,6845,94.0,117
8491,2022,25286,392,779,1171,98.1,117
8492,2022,25290,1991,878,2869,95.1,117
8493,2022,25307,2073,841,2914,96.0,117
8494,2022,68307,3583,1639,5222,92.7,117
8495,2022,94343,833,131,964,71.0,117
8496,2022,94886,0,4,4,0.0,117
8497,2022,94001,1151,572,1723,78.9,117
8498,2022,94885,0,1,1,0.0,117
8499,2022,05480,5,0,5,80.0,117
8500,2022,94888,0,6,6,0.0,117
8501,2022,94887,0,10,10,0.0,117
8502,2022,94884,0,12,12,0.0,117
8503,2022,94883,0,21,21,14.3,117
8504,2022,95015,510,112,622,94.9,117
8505,2022,95025,701,194,895,94.6,117
8506,2022,95200,277,40,317,97.0,117
