id,dane_code,year_of_incident,used_weapons,amount,source_id
2723,81001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2724,81300,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2725,81065,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2726,54001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2727,54810,2016,ARTEFACTO INCENDIARIO,1,13
2728,05038,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2729,81736,2016,GRANADA DE MANO,1,13
2730,20011,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2731,20517,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2732,85250,2016,PAQUETE BOMBA,1,13
2733,20517,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2734,27001,2016,COMBUSTIBLE,1,13
2735,81065,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2736,13670,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2737,47001,2016,GRANADA DE MANO,1,13
2738,52435,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
2739,76233,2016,ARTEFACTO INCENDIARIO,1,13
2740,52079,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2741,54820,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2742,68081,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2743,05134,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2744,05361,2016,MINA ANTIPERSONA,1,13
2745,68001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2746,81300,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2747,19212,2016,MINA ANTIPERSONA,1,13
2748,13670,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2749,85010,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2750,20228,2016,ARMA DE FUEGO,1,13
2751,44378,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2752,54810,2016,GRANADA DE MANO,1,13
2753,05107,2016,MINA ANTIPERSONA,1,13
2754,05107,2016,MINA ANTIPERSONA,1,13
2755,52427,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2756,85250,2016,ARMA DE FUEGO,1,13
2757,27413,2016,ARTEFACTO INCENDIARIO,1,13
2758,05647,2016,COMBUSTIBLE,1,13
2759,11001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2760,85250,2016,ARMA DE FUEGO,1,13
2761,19698,2016,GRANADA DE MANO,1,13
2762,81065,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2763,52250,2016,GRANADA DE FUSIL,1,13
2764,05361,2016,MINA ANTIPERSONA,1,13
2765,27001,2016,ARTEFACTO INCENDIARIO,1,13
2766,05895,2016,GRANADA DE MANO,1,13
2767,05790,2016,COMBUSTIBLE,1,13
2768,05113,2016,GRANADA DE MANO,1,13
2769,05250,2016,GRANADA DE MANO,1,13
2770,05790,2016,GRANADA DE MANO,1,13
2771,05887,2016,GRANADA DE MANO,1,13
2772,05790,2016,ARTEFACTO INCENDIARIO,1,13
2773,05120,2016,COMBUSTIBLE,1,13
2774,05154,2016,COMBUSTIBLE,1,13
2775,05761,2016,COMBUSTIBLE,1,13
2776,05792,2016,COMBUSTIBLE,1,13
2777,05854,2016,COMBUSTIBLE,2,13
2778,05093,2016,ARTEFACTO INCENDIARIO,1,13
2779,05101,2016,ARTEFACTO INCENDIARIO,1,13
2780,05264,2016,ARTEFACTO INCENDIARIO,1,13
2781,05686,2016,ARTEFACTO INCENDIARIO,1,13
2782,05854,2016,COMBUSTIBLE,1,13
2783,44001,2016,COMBUSTIBLE,1,13
2784,52079,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2785,52079,2016,GRANADA DE MANO,1,13
2786,44001,2016,COMBUSTIBLE,1,13
2787,05615,2016,ARTEFACTO INCENDIARIO,1,13
2788,19110,2016,MINA ANTIPERSONA,1,13
2789,27787,2016,COMBUSTIBLE,1,13
2790,50577,2016,GRANADA DE MANO,1,13
2791,05306,2016,GRANADA DE MANO,1,13
2792,54810,2016,ARTEFACTO INCENDIARIO,1,13
2793,05854,2016,GRANADA DE MANO,1,13
2794,54498,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2795,11001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
2796,54810,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2797,81736,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2798,05001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2799,81736,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2800,85001,2016,GRANADA DE MANO,1,13
2801,76892,2016,GRANADA DE MANO,1,13
2802,86568,2016,GRANADA DE MANO,1,13
2803,52427,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2804,44430,2016,GRANADA DE MANO,1,13
2805,41306,2016,GRANADA DE MORTERO,1,13
2806,86568,2016,GRANADA DE MANO,1,13
2807,81300,2016,ARMA DE FUEGO,1,13
2808,81065,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2809,05040,2016,ARMA DE FUEGO,1,13
2810,15223,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2811,81065,2016,BALON BOMBA,1,13
2812,13670,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2813,05790,2016,COMBUSTIBLE,1,13
2814,05660,2016,ARTEFACTO INCENDIARIO,1,13
2815,05847,2016,COMBUSTIBLE,1,13
2816,20550,2016,PAQUETE BOMBA,1,13
2817,52435,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2818,47001,2016,GRANADA DE MANO,1,13
2819,68081,2016,COMBUSTIBLE,1,13
2820,05790,2016,MINA ANTIPERSONA,1,13
2821,47001,2016,GRANADA DE MANO,1,13
2822,52835,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2823,19780,2016,MINA ANTIPERSONA,1,13
2824,85001,2016,PAQUETE BOMBA,1,13
2825,52612,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2826,95025,2016,MOTO BOMBA,1,13
2827,95001,2016,GRANADA DE MANO,1,13
2828,81736,2016,CILINDRO BOMBA,1,13
2829,86001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2830,81736,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2831,81736,2016,GRANADA DE MANO,1,13
2832,81001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2833,81065,2016,COMBUSTIBLE,2,13
2834,15518,2016,COMBUSTIBLE,1,13
2835,85125,2016,ARTEFACTO INCENDIARIO,1,13
2836,54820,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2837,81001,2016,COMBUSTIBLE,2,13
2838,52696,2016,GRANADA DE MANO,1,13
2839,54810,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2840,68207,2016,COMBUSTIBLE,1,13
2841,81001,2016,COMBUSTIBLE,1,13
2842,85001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2843,76736,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2844,81065,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2845,81300,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2846,52317,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2847,52678,2016,CILINDRO BOMBA,1,13
2848,52786,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2849,52612,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2850,54001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2851,54498,2016,ARMA DE FUEGO,1,13
2852,54670,2016,CARRO BOMBA,1,13
2853,85001,2016,GRANADA DE MANO,1,13
2854,52435,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2855,41001,2016,ARTEFACTO INCENDIARIO,1,13
2856,54206,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2857,68001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2858,52227,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2859,85001,2016,GRANADA DE MANO,1,13
2860,20550,2016,ARTEFACTO INCENDIARIO,1,13
2861,52835,2016,GRANADA DE MANO,1,13
2862,52835,2016,GRANADA DE MANO,1,13
2863,19142,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2864,19821,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2865,11001,2016,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2866,52835,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2867,11001,2017,PETARDO PLANFETARIO,1,13
2868,20550,2017,ARMA DE FUEGO,1,13
2869,05736,2017,ARMA DE FUEGO,1,13
2870,11001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2871,41001,2017,GRANADA DE MANO,1,13
2872,11001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2873,11001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2874,52835,2017,COMBUSTIBLE,1,13
2875,81065,2017,COMBUSTIBLE,1,13
2876,81065,2017,ARMA DE FUEGO,1,13
2877,81300,2017,ARMA DE FUEGO,1,13
2878,52835,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2879,20400,2017,ARMA DE FUEGO,1,13
2880,05282,2017,GRANADA DE MANO,1,13
2881,20383,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2882,20383,2017,COMBUSTIBLE,1,13
2883,50330,2017,COMBUSTIBLE,1,13
2884,19533,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2885,76670,2017,GRANADA DE MANO,1,13
2886,95001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2887,95001,2017,MOTO BOMBA,1,13
2888,81065,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2889,68001,2017,GRANADA DE MANO,1,13
2890,20517,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2891,05001,2017,GRANADA DE FUSIL,1,13
2892,05101,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2893,05736,2017,GRANADA DE MANO,1,13
2894,05790,2017,GRANADA DE MANO,1,13
2895,05120,2017,GRANADA DE MANO,1,13
2896,05154,2017,GRANADA DE MANO,1,13
2897,05579,2017,GRANADA DE MANO,1,13
2898,95001,2017,PAQUETE BOMBA,1,13
2899,81001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2900,95001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2901,19450,2017,GRANADA DE MANO,1,13
2902,50251,2017,COMBUSTIBLE,1,13
2903,05154,2017,GRANADA DE MANO,1,13
2904,50251,2017,COMBUSTIBLE,1,13
2905,05790,2017,GRANADA DE MANO,1,13
2906,05895,2017,GRANADA DE MANO,1,13
2907,50330,2017,MINA ANTIPERSONA,1,13
2908,95025,2017,GRANADA DE MANO,1,13
2909,41001,2017,GRANADA DE MANO,1,13
2910,41001,2017,GRANADA DE MANO,1,13
2911,95015,2017,MOTO BOMBA,1,13
2912,95001,2017,GRANADA DE MANO,1,13
2913,11001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2914,50400,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2915,19548,2017,GRANADA DE MANO,1,13
2916,95001,2017,PAQUETE BOMBA,1,13
2917,81065,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2918,05088,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2919,95001,2017,MOTO BOMBA,1,13
2920,52678,2017,GRANADA DE MANO,1,13
2921,76001,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2922,44001,2017,GRANADA DE MANO,1,13
2923,73616,2017,GRANADA DE MANO,1,13
2924,52250,2017,GRANADA DE MANO,1,13
2925,19212,2017,GRANADA DE MANO,1,13
2926,18753,2017,ARTEFACTO INCENDIARIO,1,13
2927,05001,2017,GRANADA DE MANO,1,13
2928,18753,2017,GRANADA DE MANO,1,13
2929,05854,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2930,81736,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2931,19212,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2932,54377,2017,ARMA DE FUEGO,1,13
2933,81065,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2934,27001,2017,ARMA DE FUEGO,1,13
2935,50001,2017,GRANADA DE MANO,1,13
2936,54261,2017,ARTEFACTO INCENDIARIO,1,13
2937,50001,2017,GRANADA DE MANO,1,13
2938,50370,2017,COMBUSTIBLE,1,13
2939,47189,2017,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2940,19212,2017,COMBUSTIBLE,1,13
2941,95001,2017,MOTO BOMBA,1,13
2942,81736,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2943,15223,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2944,85010,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2945,81794,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2946,52435,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2947,81065,2018,ARTEFACTO INCENDIARIO,1,13
2948,52250,2018,GRANADA DE MANO,1,13
2949,81065,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2950,50330,2018,ARMA DE FUEGO,1,13
2951,50350,2018,GRANADA DE MANO,2,13
2952,50330,2018,ARTEFACTO INCENDIARIO,1,13
2953,08001,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2954,08758,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2955,50590,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2956,52079,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2957,95001,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2958,20011,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2959,52490,2018,GRANADA DE MANO,1,13
2960,81794,2018,CARRO BOMBA,1,13
2961,20228,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2962,20550,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2963,27077,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2964,50350,2018,GRANADA DE MANO,1,13
2965,81794,2018,ARTEFACTO INCENDIARIO,1,13
2966,81794,2018,COMBUSTIBLE,1,13
2967,19212,2018,COMBUSTIBLE,1,13
2968,20295,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2969,20614,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2970,20550,2018,NO REPORTADO,1,13
2971,05895,2018,COMBUSTIBLE,1,13
2972,44035,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2973,95001,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2974,52612,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2975,52835,2018,ARTEFACTO INCENDIARIO,1,13
2976,50313,2018,GRANADA DE MANO,1,13
2977,81065,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2978,19137,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2979,52317,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2980,52699,2018,COMBUSTIBLE,1,13
2981,52835,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2982,05790,2018,GRANADA DE MANO,1,13
2983,11001,2018,GRANADA DE MANO,1,13
2984,50590,2018,GRANADA DE MANO,1,13
2985,81794,2018,ARTEFACTO INCENDIARIO,1,13
2986,52835,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2987,81065,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2988,47001,2018,GRANADA DE MANO,1,13
2989,52835,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
2990,19212,2018,GRANADA DE MANO,1,13
2991,05154,2018,GRANADA DE MANO,1,13
2992,52612,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2993,47189,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
2994,52390,2018,GRANADA DE MANO,1,13
2995,05658,2018,GRANADA DE MANO,1,13
2996,50590,2018,GRANADA DE MANO,1,13
2997,52835,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
2998,41001,2018,PAQUETE BOMBA,1,13
2999,05647,2018,CARTA BOMBA,1,13
3000,81065,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3001,19110,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3002,05361,2018,COMBUSTIBLE,1,13
3003,86568,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3004,52835,2018,GRANADA DE MANO,1,13
3005,41020,2018,GRANADA DE MANO,1,13
3006,50350,2018,ARMA DE FUEGO,1,13
3007,47001,2018,COMBUSTIBLE,1,13
3008,76364,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3009,52256,2018,NO REPORTADO,1,13
3010,19137,2018,PAQUETE BOMBA,1,13
3011,15518,2018,COMBUSTIBLE,1,13
3012,76109,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3013,85139,2018,GRANADA DE MANO,2,13
3014,20770,2018,NO REPORTADO,1,13
3015,52835,2018,ARTEFACTO INCENDIARIO,1,13
3016,05120,2018,MINA ANTIPERSONA,1,13
3017,76109,2018,ARMA DE FUEGO,1,13
3018,50370,2018,ARMA DE FUEGO,1,13
3019,41001,2018,GRANADA DE MANO,1,13
3020,85010,2018,GRANADA DE MANO,1,13
3021,50711,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3022,54001,2018,COMBUSTIBLE,1,13
3023,05250,2018,COMBUSTIBLE,1,13
3024,50400,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3025,05887,2018,GRANADA DE MANO,1,13
3026,05885,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3027,19780,2018,GRANADA DE MANO,1,13
3028,19212,2018,MOTO BOMBA,1,13
3029,76001,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3030,76001,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3031,05154,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3032,05887,2018,GRANADA DE MANO,1,13
3033,52835,2018,GRANADA DE MANO,1,13
3034,19212,2018,MOTO BOMBA,1,13
3035,81736,2018,GRANADA DE MANO,1,13
3036,19300,2018,MOTO BOMBA,1,13
3037,05154,2018,GRANADA DE MANO,1,13
3038,52835,2018,GRANADA DE MANO,1,13
3039,52835,2018,GRANADA DE MANO,1,13
3040,05250,2018,GRANADA DE MANO,1,13
3041,19075,2018,GRANADA DE MANO,1,13
3042,52835,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3043,15001,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3044,20001,2018,GRANADA DE MANO,1,13
3045,15518,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3046,20383,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3047,20787,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3048,20228,2018,ARMA DE FUEGO,1,13
3049,50350,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3050,20011,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3051,81736,2018,SIN EMPLEO DE ARMAS,1,13
3052,05861,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3053,52699,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3054,05001,2018,GRANADA DE MANO,1,13
3055,52381,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3056,52835,2018,ARMA DE FUEGO,1,13
3057,50350,2018,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3058,05250,2018,GRANADA DE MANO,1,13
3059,73555,2019,ARTEFACTO INCENDIARIO,1,13
3060,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3061,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,3,13
3062,19532,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3063,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
3064,05107,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3065,11001,2019,CARRO BOMBA,1,13
3066,52435,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3067,05040,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3068,05040,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
3069,52435,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3070,05361,2019,MINA ANTIPERSONA,1,13
3071,81736,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3072,50001,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3073,52079,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3074,76001,2019,GRANADA DE MANO,1,13
3075,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
3076,81300,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3077,50711,2019,COMBUSTIBLE,1,13
3078,81794,2019,GRANADA DE MANO,1,13
3079,05790,2019,ARMA DE FUEGO,1,13
3080,05790,2019,ARMA DE FUEGO,1,13
3081,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3082,05120,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3083,81736,2019,ARMA DE FUEGO,1,13
3084,81300,2019,GRANADA DE MANO,1,13
3085,81736,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3086,52435,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3087,81300,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3088,81736,2019,GRANADA DE MANO,1,13
3089,05001,2019,GRANADA DE MANO,1,13
3090,76364,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3091,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3092,05040,2019,GRANADA DE MANO,1,13
3093,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3094,05854,2019,ARMA DE FUEGO,1,13
3095,19130,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3096,81300,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3097,54001,2019,ARMA DE FUEGO,1,13
3098,19698,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3099,19455,2019,MOTO BOMBA,1,13
3100,54001,2019,CARRO BOMBA,1,13
3101,05120,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3102,05790,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3103,19130,2019,ARTEFACTO INCENDIARIO,1,13
3104,50711,2019,GRANADA DE MANO,1,13
3105,05040,2023,ARMA DE FUEGO,1,13
3106,18753,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3107,76001,2019,ARTEFACTO INCENDIARIO,1,13
3108,76001,2019,NO REPORTADO,1,13
3109,50350,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3110,81794,2019,MOTO BOMBA,1,13
3111,27245,2019,ARMA DE FUEGO,1,13
3112,05790,2019,MINA ANTIPERSONA,1,13
3113,81794,2019,CILINDRO BOMBA,1,13
3114,81736,2019,CILINDRO BOMBA,1,13
3115,05107,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3116,86568,2019,ARMA DE FUEGO,1,13
3117,63470,2019,GRANADA DE MANO,1,13
3118,05790,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3119,50590,2019,GRANADA DE MANO,1,13
3120,50590,2019,GRANADA DE MANO,1,13
3121,19573,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3122,05361,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3123,05790,2019,NO REPORTADO,1,13
3124,19142,2019,COMBUSTIBLE,1,13
3125,81736,2019,CILINDRO BOMBA,1,13
3126,63594,2019,GRANADA DE MANO,1,13
3127,25754,2019,COMBUSTIBLE,1,13
3128,50370,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3129,54874,2019,ARMA DE FUEGO,1,13
3130,81736,2019,ARMA DE FUEGO,1,13
3131,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3132,52612,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3133,81300,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,3,13
3134,05790,2019,GRANADA DE MANO,1,13
3135,81794,2019,GRANADA DE MANO,1,13
3136,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3137,81065,2019,MOTO BOMBA,1,13
3138,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3139,05790,2019,MINA ANTIPERSONA,1,13
3140,81001,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3141,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3142,81736,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3143,27787,2019,COMBUSTIBLE,1,13
3144,05790,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3145,81736,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
3146,81794,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3147,81300,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3148,05790,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3149,81736,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3150,81001,2019,GRANADA DE MANO,1,13
3151,05736,2019,GRANADA DE MANO,1,13
3152,05790,2019,MINA ANTIPERSONA,1,13
3153,81065,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3154,81794,2019,GRANADA DE MANO,1,13
3155,05790,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3156,05790,2019,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
3157,81001,2019,GRANADA DE MANO,2,13
