id,dane_code,year_of_incident,kidnapping_class,amount,source_id
23207,15580,1998,SECUESTRO SIMPLE,1,21
23208,20228,1998,SECUESTRO EXTORSIVO,1,21
23209,20001,1998,SECUESTRO SIMPLE,1,21
23210,52612,1998,SECUESTRO SIMPLE,1,21
23211,19001,1998,SECUESTRO EXTORSIVO,1,21
23212,19001,1998,SECUESTRO SIMPLE,1,21
23213,05854,1998,SECUESTRO EXTORSIVO,1,21
23214,05854,1998,SECUESTRO EXTORSIVO,1,21
23215,05138,1998,SECUESTRO SIMPLE,1,21
23216,05138,1998,SECUESTRO SIMPLE,1,21
23217,05138,1998,SECUESTRO SIMPLE,1,21
23218,05138,1998,SECUESTRO SIMPLE,1,21
23219,70204,1998,SECUESTRO SIMPLE,1,21
23220,76001,1998,SECUESTRO EXTORSIVO,1,21
23221,70820,1998,SECUESTRO EXTORSIVO,1,21
23222,50568,1998,SECUESTRO EXTORSIVO,1,21
23223,13001,1998,SECUESTRO EXTORSIVO,1,21
23224,13160,1998,SECUESTRO EXTORSIVO,1,21
23225,73124,1998,SECUESTRO EXTORSIVO,1,21
23226,73124,1998,SECUESTRO EXTORSIVO,1,21
23227,11001,1998,SECUESTRO EXTORSIVO,1,21
23228,76001,1998,SECUESTRO EXTORSIVO,1,21
23229,68669,1998,SECUESTRO EXTORSIVO,1,21
23230,50573,1998,SECUESTRO EXTORSIVO,1,21
23231,50573,1998,SECUESTRO EXTORSIVO,1,21
23232,50006,1998,SECUESTRO EXTORSIVO,1,21
23233,05038,1998,SECUESTRO EXTORSIVO,1,21
23234,19130,1998,SECUESTRO EXTORSIVO,1,21
23235,19130,1998,SECUESTRO EXTORSIVO,1,21
23236,19130,1998,SECUESTRO EXTORSIVO,1,21
23237,19130,1998,SECUESTRO EXTORSIVO,1,21
23238,19130,1998,SECUESTRO EXTORSIVO,1,21
23239,19130,1998,SECUESTRO EXTORSIVO,1,21
23240,19130,1998,SECUESTRO SIMPLE,1,21
23241,15047,1998,SECUESTRO EXTORSIVO,1,21
23242,20400,1998,SECUESTRO EXTORSIVO,1,21
23243,20400,1998,SECUESTRO EXTORSIVO,1,21
23244,85010,1998,SECUESTRO EXTORSIVO,1,21
23245,11001,1998,SECUESTRO EXTORSIVO,1,21
23246,11001,1998,SECUESTRO EXTORSIVO,1,21
23247,05045,1998,SECUESTRO EXTORSIVO,1,21
23248,05659,1998,SECUESTRO EXTORSIVO,1,21
23249,05045,1998,SECUESTRO EXTORSIVO,1,21
23250,05045,1998,SECUESTRO EXTORSIVO,1,21
23251,85010,1998,SECUESTRO EXTORSIVO,1,21
23252,85010,1998,SECUESTRO EXTORSIVO,1,21
23253,85010,1998,SECUESTRO EXTORSIVO,1,21
23254,05318,1998,SECUESTRO EXTORSIVO,1,21
23255,05318,1998,SECUESTRO EXTORSIVO,1,21
23256,05649,1998,SECUESTRO EXTORSIVO,1,21
23257,50568,1998,SECUESTRO EXTORSIVO,1,21
23258,50568,1998,SECUESTRO EXTORSIVO,1,21
23259,54001,1998,SECUESTRO EXTORSIVO,1,21
23260,25322,1998,SECUESTRO EXTORSIVO,1,21
23261,76001,1998,SECUESTRO EXTORSIVO,1,21
23262,47001,1998,SECUESTRO SIMPLE,1,21
23263,47001,1998,SECUESTRO SIMPLE,1,21
23264,68190,1998,SECUESTRO SIMPLE,1,21
23265,50001,1998,SECUESTRO EXTORSIVO,1,21
23266,52835,1998,SECUESTRO EXTORSIVO,1,21
23267,11001,1998,SECUESTRO EXTORSIVO,1,21
23268,85001,1998,SECUESTRO EXTORSIVO,1,21
23269,05642,1998,SECUESTRO EXTORSIVO,1,21
23270,76001,1998,SECUESTRO EXTORSIVO,1,21
23271,76001,1998,SECUESTRO EXTORSIVO,1,21
23272,54245,1998,SECUESTRO EXTORSIVO,1,21
23273,85410,1998,SECUESTRO EXTORSIVO,1,21
23274,85410,1998,SECUESTRO EXTORSIVO,1,21
23275,05686,1998,SECUESTRO EXTORSIVO,1,21
23276,05001,1998,SECUESTRO EXTORSIVO,1,21
23277,85001,1998,SECUESTRO EXTORSIVO,1,21
23278,76001,1998,SECUESTRO SIMPLE,1,21
23279,85001,1998,SECUESTRO SIMPLE,1,21
23280,05659,1998,SECUESTRO EXTORSIVO,1,21
23281,05659,1998,SECUESTRO EXTORSIVO,1,21
23282,05659,1998,SECUESTRO EXTORSIVO,1,21
23283,05659,1998,SECUESTRO EXTORSIVO,1,21
23284,05659,1998,SECUESTRO EXTORSIVO,1,21
23285,05659,1998,SECUESTRO EXTORSIVO,1,21
23286,05659,1998,SECUESTRO EXTORSIVO,1,21
23287,85001,1998,SECUESTRO SIMPLE,1,21
23288,05659,1998,SECUESTRO EXTORSIVO,1,21
23289,05659,1998,SECUESTRO EXTORSIVO,1,21
23290,05659,1998,SECUESTRO EXTORSIVO,1,21
23291,05659,1998,SECUESTRO EXTORSIVO,1,21
23292,05659,1998,SECUESTRO EXTORSIVO,1,21
23293,05659,1998,SECUESTRO EXTORSIVO,1,21
23294,05659,1998,SECUESTRO EXTORSIVO,1,21
23295,76001,1998,SECUESTRO EXTORSIVO,1,21
23296,15176,1998,SECUESTRO EXTORSIVO,1,21
23297,05659,1998,SECUESTRO EXTORSIVO,1,21
23298,27615,1998,SECUESTRO EXTORSIVO,1,21
23299,54003,1998,SECUESTRO EXTORSIVO,1,21
23300,76001,1998,SECUESTRO SIMPLE,1,21
23301,68001,1998,SECUESTRO EXTORSIVO,1,21
23302,20750,1998,SECUESTRO SIMPLE,1,21
23303,20750,1998,SECUESTRO SIMPLE,1,21
23304,20621,1998,SECUESTRO EXTORSIVO,1,21
23305,20621,1998,SECUESTRO EXTORSIVO,1,21
23306,20621,1998,SECUESTRO EXTORSIVO,1,21
23307,05001,1998,SECUESTRO SIMPLE,1,21
23308,13160,1998,SECUESTRO EXTORSIVO,1,21
23309,05495,1998,SECUESTRO EXTORSIVO,1,21
23310,15001,1998,SECUESTRO EXTORSIVO,1,21
23311,05134,1998,SECUESTRO EXTORSIVO,1,21
23312,05858,1998,SECUESTRO EXTORSIVO,1,21
23313,54245,1998,SECUESTRO EXTORSIVO,1,21
23314,47001,1998,SECUESTRO SIMPLE,1,21
23315,47001,1998,SECUESTRO SIMPLE,1,21
23316,15001,1998,SECUESTRO SIMPLE,1,21
23317,13473,1998,SECUESTRO EXTORSIVO,1,21
23318,19473,1998,SECUESTRO SIMPLE,1,21
23319,15759,1998,SECUESTRO EXTORSIVO,1,21
23320,25377,1998,SECUESTRO EXTORSIVO,1,21
23321,13473,1998,SECUESTRO SIMPLE,1,21
23322,17174,1998,SECUESTRO EXTORSIVO,1,21
23323,05674,1998,SECUESTRO EXTORSIVO,1,21
23324,18001,1998,SECUESTRO EXTORSIVO,1,21
23325,05887,1998,SECUESTRO SIMPLE,1,21
23326,05887,1998,SECUESTRO SIMPLE,1,21
23327,05887,1998,SECUESTRO EXTORSIVO,1,21
23328,05887,1998,SECUESTRO SIMPLE,1,21
23329,13654,1998,SECUESTRO EXTORSIVO,1,21
23330,68081,1998,SECUESTRO EXTORSIVO,1,21
23331,05001,1998,SECUESTRO EXTORSIVO,1,21
23332,68001,1998,SECUESTRO EXTORSIVO,1,21
23333,23001,1998,SECUESTRO EXTORSIVO,1,21
23334,05266,1998,SECUESTRO EXTORSIVO,1,21
23335,11001,1998,SECUESTRO EXTORSIVO,1,21
23336,95200,1998,SECUESTRO EXTORSIVO,1,21
23337,95200,1998,SECUESTRO EXTORSIVO,1,21
23338,95200,1998,SECUESTRO EXTORSIVO,1,21
23339,95200,1998,SECUESTRO EXTORSIVO,1,21
23340,95200,1998,SECUESTRO EXTORSIVO,1,21
23341,95200,1998,SECUESTRO EXTORSIVO,1,21
23342,95200,1998,SECUESTRO EXTORSIVO,1,21
23343,95200,1998,SECUESTRO EXTORSIVO,1,21
23344,95200,1998,SECUESTRO EXTORSIVO,1,21
23345,95200,1998,SECUESTRO EXTORSIVO,1,21
23346,95200,1998,SECUESTRO EXTORSIVO,1,21
23347,95200,1998,SECUESTRO EXTORSIVO,1,21
23348,95200,1998,SECUESTRO EXTORSIVO,1,21
23349,95200,1998,SECUESTRO EXTORSIVO,1,21
23350,95200,1998,SECUESTRO EXTORSIVO,1,21
23351,95200,1998,SECUESTRO EXTORSIVO,1,21
23352,95200,1998,SECUESTRO EXTORSIVO,1,21
23353,95200,1998,SECUESTRO EXTORSIVO,1,21
23354,95200,1998,SECUESTRO EXTORSIVO,1,21
23355,95200,1998,SECUESTRO EXTORSIVO,1,21
23356,95200,1998,SECUESTRO EXTORSIVO,1,21
23357,95200,1998,SECUESTRO EXTORSIVO,1,21
23358,95200,1998,SECUESTRO EXTORSIVO,1,21
23359,95200,1998,SECUESTRO EXTORSIVO,1,21
23360,95200,1998,SECUESTRO EXTORSIVO,1,21
23361,95200,1998,SECUESTRO EXTORSIVO,1,21
23362,95200,1998,SECUESTRO EXTORSIVO,1,21
23363,95200,1998,SECUESTRO EXTORSIVO,1,21
23364,95200,1998,SECUESTRO EXTORSIVO,1,21
23365,95200,1998,SECUESTRO EXTORSIVO,1,21
23366,95200,1998,SECUESTRO EXTORSIVO,1,21
23367,95200,1998,SECUESTRO EXTORSIVO,1,21
23368,95200,1998,SECUESTRO EXTORSIVO,1,21
23369,95200,1998,SECUESTRO EXTORSIVO,1,21
23370,95200,1998,SECUESTRO EXTORSIVO,1,21
23371,95200,1998,SECUESTRO EXTORSIVO,1,21
23372,95200,1998,SECUESTRO EXTORSIVO,1,21
23373,95200,1998,SECUESTRO EXTORSIVO,1,21
23374,95200,1998,SECUESTRO EXTORSIVO,1,21
23375,95200,1998,SECUESTRO EXTORSIVO,1,21
23376,95200,1998,SECUESTRO EXTORSIVO,1,21
23377,95200,1998,SECUESTRO EXTORSIVO,1,21
23378,95200,1998,SECUESTRO EXTORSIVO,1,21
23379,95200,1998,SECUESTRO EXTORSIVO,1,21
23380,95200,1998,SECUESTRO EXTORSIVO,1,21
23381,95200,1998,SECUESTRO EXTORSIVO,1,21
23382,95200,1998,SECUESTRO EXTORSIVO,1,21
23383,95200,1998,SECUESTRO EXTORSIVO,1,21
23384,95200,1998,SECUESTRO EXTORSIVO,1,21
23385,95200,1998,SECUESTRO EXTORSIVO,1,21
23386,95200,1998,SECUESTRO EXTORSIVO,1,21
23387,95200,1998,SECUESTRO EXTORSIVO,1,21
23388,05206,1998,SECUESTRO EXTORSIVO,1,21
23389,05040,1998,SECUESTRO EXTORSIVO,1,21
23390,05038,1998,SECUESTRO EXTORSIVO,1,21
23391,05134,1998,SECUESTRO EXTORSIVO,1,21
23392,05313,1998,SECUESTRO EXTORSIVO,1,21
23393,73483,1998,SECUESTRO EXTORSIVO,1,21
23394,05038,1998,SECUESTRO SIMPLE,1,21
23395,13212,1998,SECUESTRO EXTORSIVO,1,21
23396,05040,1998,SECUESTRO EXTORSIVO,1,21
23397,05040,1998,SECUESTRO EXTORSIVO,1,21
23398,47001,1998,SECUESTRO SIMPLE,1,21
23399,50370,1998,SECUESTRO EXTORSIVO,1,21
23400,50318,1998,SECUESTRO EXTORSIVO,1,21
23401,05649,1998,SECUESTRO EXTORSIVO,1,21
23402,05649,1998,SECUESTRO EXTORSIVO,1,21
23403,05649,1998,SECUESTRO EXTORSIVO,1,21
23404,05649,1998,SECUESTRO EXTORSIVO,1,21
23405,05649,1998,SECUESTRO EXTORSIVO,1,21
23406,05649,1998,SECUESTRO EXTORSIVO,1,21
23407,05134,1998,SECUESTRO EXTORSIVO,1,21
23408,50370,1998,SECUESTRO EXTORSIVO,1,21
23409,50370,1998,SECUESTRO EXTORSIVO,1,21
23410,50370,1998,SECUESTRO EXTORSIVO,1,21
23411,50370,1998,SECUESTRO EXTORSIVO,1,21
23412,50370,1998,SECUESTRO EXTORSIVO,1,21
23413,05209,1998,SECUESTRO EXTORSIVO,1,21
23414,05209,1998,SECUESTRO EXTORSIVO,1,21
23415,05209,1998,SECUESTRO EXTORSIVO,1,21
23416,11001,1998,SECUESTRO EXTORSIVO,1,21
23417,05038,1998,SECUESTRO EXTORSIVO,1,21
23418,66572,1998,SECUESTRO EXTORSIVO,1,21
23419,54660,1998,SECUESTRO EXTORSIVO,1,21
23420,54660,1998,SECUESTRO EXTORSIVO,1,21
23421,54660,1998,SECUESTRO EXTORSIVO,1,21
23422,95200,1998,SECUESTRO EXTORSIVO,1,21
23423,95200,1998,SECUESTRO EXTORSIVO,1,21
23424,95200,1998,SECUESTRO EXTORSIVO,1,21
23425,95200,1998,SECUESTRO EXTORSIVO,1,21
23426,95200,1998,SECUESTRO EXTORSIVO,1,21
23427,54660,1998,SECUESTRO EXTORSIVO,1,21
23428,54660,1998,SECUESTRO EXTORSIVO,1,21
23429,95200,1998,SECUESTRO EXTORSIVO,1,21
23430,95200,1998,SECUESTRO EXTORSIVO,1,21
23431,95200,1998,SECUESTRO EXTORSIVO,1,21
23432,95200,1998,SECUESTRO EXTORSIVO,1,21
23433,95200,1998,SECUESTRO EXTORSIVO,1,21
23434,95200,1998,SECUESTRO EXTORSIVO,1,21
23435,95200,1998,SECUESTRO EXTORSIVO,1,21
23436,95200,1998,SECUESTRO EXTORSIVO,1,21
23437,95200,1998,SECUESTRO EXTORSIVO,1,21
23438,95200,1998,SECUESTRO EXTORSIVO,1,21
23439,95200,1998,SECUESTRO EXTORSIVO,1,21
23440,95200,1998,SECUESTRO EXTORSIVO,1,21
23441,95200,1998,SECUESTRO EXTORSIVO,1,21
23442,95200,1998,SECUESTRO EXTORSIVO,1,21
23443,05649,1998,SECUESTRO EXTORSIVO,1,21
23444,05649,1998,SECUESTRO EXTORSIVO,1,21
23445,95200,1998,SECUESTRO EXTORSIVO,1,21
23446,95200,1998,SECUESTRO EXTORSIVO,1,21
23447,95200,1998,SECUESTRO EXTORSIVO,1,21
23448,95200,1998,SECUESTRO EXTORSIVO,1,21
23449,95200,1998,SECUESTRO EXTORSIVO,1,21
23450,27001,1998,SECUESTRO EXTORSIVO,1,21
23451,27001,1998,SECUESTRO EXTORSIVO,1,21
23452,27001,1998,SECUESTRO EXTORSIVO,1,21
23453,27001,1998,SECUESTRO EXTORSIVO,1,21
23454,27001,1998,SECUESTRO EXTORSIVO,1,21
23455,27001,1998,SECUESTRO EXTORSIVO,1,21
23456,27001,1998,SECUESTRO EXTORSIVO,1,21
23457,11001,1998,SECUESTRO EXTORSIVO,1,21
23458,05652,1998,SECUESTRO SIMPLE,1,21
23459,44855,1998,SECUESTRO EXTORSIVO,1,21
23460,44855,1998,SECUESTRO EXTORSIVO,1,21
23461,25386,1998,SECUESTRO EXTORSIVO,1,21
23462,76001,1998,SECUESTRO EXTORSIVO,1,21
23463,44855,1998,SECUESTRO EXTORSIVO,1,21
23464,11001,1998,SECUESTRO EXTORSIVO,1,21
23465,05652,1998,SECUESTRO EXTORSIVO,1,21
23466,76520,1998,SECUESTRO EXTORSIVO,1,21
23467,85001,1998,SECUESTRO EXTORSIVO,1,21
23468,15001,1998,SECUESTRO SIMPLE,1,21
23469,15001,1998,SECUESTRO SIMPLE,1,21
23470,50001,1998,SECUESTRO SIMPLE,1,21
23471,18150,1998,SECUESTRO EXTORSIVO,1,21
23472,68081,1998,SECUESTRO SIMPLE,1,21
23473,11001,1998,SECUESTRO EXTORSIVO,1,21
23474,25290,1998,SECUESTRO EXTORSIVO,1,21
23475,11001,1998,SECUESTRO EXTORSIVO,1,21
23476,76001,1998,SECUESTRO EXTORSIVO,1,21
23477,73001,1998,SECUESTRO SIMPLE,1,21
23478,54001,1998,SECUESTRO EXTORSIVO,1,21
23479,76364,1998,SECUESTRO EXTORSIVO,1,21
23480,66001,1998,SECUESTRO EXTORSIVO,1,21
23481,52001,1998,SECUESTRO EXTORSIVO,1,21
23482,05001,1998,SECUESTRO EXTORSIVO,1,21
23483,47053,1998,SECUESTRO SIMPLE,1,21
23484,76001,1998,SECUESTRO SIMPLE,1,21
23485,76001,1998,SECUESTRO EXTORSIVO,1,21
23486,76001,1998,SECUESTRO EXTORSIVO,1,21
23487,76001,1998,SECUESTRO SIMPLE,1,21
23488,54001,1998,SECUESTRO EXTORSIVO,1,21
23489,68255,1998,SECUESTRO EXTORSIVO,1,21
23490,68255,1998,SECUESTRO EXTORSIVO,1,21
23491,68255,1998,SECUESTRO EXTORSIVO,1,21
23492,68255,1998,SECUESTRO EXTORSIVO,1,21
23493,68255,1998,SECUESTRO EXTORSIVO,1,21
23494,19455,1998,SECUESTRO SIMPLE,1,21
23495,19455,1998,SECUESTRO EXTORSIVO,1,21
23496,19455,1998,SECUESTRO EXTORSIVO,1,21
23497,19455,1998,SECUESTRO SIMPLE,1,21
23498,19455,1998,SECUESTRO SIMPLE,1,21
23499,19001,1998,SECUESTRO EXTORSIVO,1,21
23500,68255,1998,SECUESTRO EXTORSIVO,1,21
23501,68255,1998,SECUESTRO EXTORSIVO,1,21
23502,68255,1998,SECUESTRO EXTORSIVO,1,21
23503,05001,1998,SECUESTRO EXTORSIVO,1,21
23504,19455,1998,SECUESTRO SIMPLE,1,21
23505,19455,1998,SECUESTRO EXTORSIVO,1,21
23506,05237,1998,SECUESTRO EXTORSIVO,1,21
23507,11001,1998,SECUESTRO EXTORSIVO,1,21
23508,41298,1998,SECUESTRO EXTORSIVO,1,21
23509,20032,1998,SECUESTRO EXTORSIVO,1,21
23510,54498,1998,SECUESTRO EXTORSIVO,1,21
23511,54498,1998,SECUESTRO EXTORSIVO,1,21
23512,54498,1998,SECUESTRO EXTORSIVO,1,21
23513,54498,1998,SECUESTRO SIMPLE,1,21
23514,54498,1998,SECUESTRO SIMPLE,1,21
23515,20550,1998,SECUESTRO SIMPLE,1,21
23516,20550,1998,SECUESTRO SIMPLE,1,21
23517,47189,1998,SECUESTRO EXTORSIVO,1,21
23518,13683,1998,SECUESTRO EXTORSIVO,1,21
23519,50001,1998,SECUESTRO EXTORSIVO,1,21
23520,47001,1998,SECUESTRO EXTORSIVO,1,21
23521,47001,1998,SECUESTRO EXTORSIVO,1,21
23522,17001,1998,SECUESTRO EXTORSIVO,1,21
23523,44279,1998,SECUESTRO EXTORSIVO,1,21
23524,44279,1998,SECUESTRO EXTORSIVO,1,21
23525,13001,1998,SECUESTRO EXTORSIVO,1,21
23526,81794,1998,SECUESTRO EXTORSIVO,1,21
23527,81794,1998,SECUESTRO EXTORSIVO,1,21
23528,19001,1998,SECUESTRO EXTORSIVO,1,21
23529,13001,1998,SECUESTRO EXTORSIVO,1,21
23530,81001,1998,SECUESTRO EXTORSIVO,1,21
23531,08001,1998,SECUESTRO EXTORSIVO,1,21
23532,15238,1998,SECUESTRO EXTORSIVO,1,21
23533,25740,1998,SECUESTRO EXTORSIVO,1,21
23534,47001,1998,SECUESTRO SIMPLE,1,21
23535,11001,1998,SECUESTRO SIMPLE,1,21
23536,11001,1998,SECUESTRO EXTORSIVO,1,21
23537,20614,1998,SECUESTRO SIMPLE,1,21
23538,76233,1998,SECUESTRO EXTORSIVO,1,21
23539,18001,1998,SECUESTRO EXTORSIVO,1,21
23540,18001,1998,SECUESTRO EXTORSIVO,1,21
23541,25878,1998,SECUESTRO EXTORSIVO,1,21
23542,25878,1998,SECUESTRO EXTORSIVO,1,21
23543,05318,1998,SECUESTRO EXTORSIVO,1,21
23544,11001,1998,SECUESTRO EXTORSIVO,1,21
23545,54001,1998,SECUESTRO EXTORSIVO,1,21
23546,05411,1998,SECUESTRO EXTORSIVO,1,21
23547,05615,1998,SECUESTRO EXTORSIVO,1,21
23548,25885,1998,SECUESTRO EXTORSIVO,1,21
23549,20228,1998,SECUESTRO EXTORSIVO,1,21
23550,20228,1998,SECUESTRO EXTORSIVO,1,21
23551,08549,1998,SECUESTRO EXTORSIVO,1,21
23552,63001,1998,SECUESTRO EXTORSIVO,1,21
23553,25035,1998,SECUESTRO EXTORSIVO,1,21
23554,41001,1998,SECUESTRO EXTORSIVO,1,21
23555,41551,1998,SECUESTRO EXTORSIVO,1,21
23556,76364,1998,SECUESTRO EXTORSIVO,1,21
23557,54498,1998,SECUESTRO EXTORSIVO,1,21
23558,76275,1998,SECUESTRO EXTORSIVO,1,21
23559,13836,1998,SECUESTRO EXTORSIVO,1,21
23560,13042,1998,SECUESTRO EXTORSIVO,1,21
23561,13042,1998,SECUESTRO EXTORSIVO,1,21
23562,13042,1998,SECUESTRO EXTORSIVO,1,21
23563,13042,1998,SECUESTRO EXTORSIVO,1,21
23564,13042,1998,SECUESTRO EXTORSIVO,1,21
23565,13042,1998,SECUESTRO EXTORSIVO,1,21
23566,13042,1998,SECUESTRO EXTORSIVO,1,21
23567,13042,1998,SECUESTRO EXTORSIVO,1,21
23568,13836,1998,SECUESTRO EXTORSIVO,1,21
23569,13836,1998,SECUESTRO EXTORSIVO,1,21
23570,73449,1998,SECUESTRO EXTORSIVO,1,21
23571,05887,1998,SECUESTRO EXTORSIVO,1,21
23572,23162,1998,SECUESTRO EXTORSIVO,1,21
23573,05887,1998,SECUESTRO EXTORSIVO,1,21
23574,05697,1998,SECUESTRO EXTORSIVO,1,21
23575,05887,1998,SECUESTRO SIMPLE,1,21
23576,05887,1998,SECUESTRO EXTORSIVO,1,21
23577,05887,1998,SECUESTRO SIMPLE,1,21
23578,05887,1998,SECUESTRO EXTORSIVO,1,21
23579,05887,1998,SECUESTRO SIMPLE,1,21
23580,41797,1998,SECUESTRO EXTORSIVO,1,21
23581,73449,1998,SECUESTRO EXTORSIVO,1,21
23582,05887,1998,SECUESTRO EXTORSIVO,1,21
23583,05887,1998,SECUESTRO EXTORSIVO,1,21
23584,05887,1998,SECUESTRO EXTORSIVO,1,21
23585,05887,1998,SECUESTRO SIMPLE,1,21
23586,11001,1998,SECUESTRO SIMPLE,1,21
23587,20013,1998,SECUESTRO EXTORSIVO,1,21
23588,44650,1998,SECUESTRO EXTORSIVO,1,21
23589,81001,1998,SECUESTRO EXTORSIVO,1,21
23590,81001,1998,SECUESTRO EXTORSIVO,1,21
23591,47551,1998,SECUESTRO EXTORSIVO,1,21
23592,76001,1998,SECUESTRO EXTORSIVO,1,21
23593,05001,1998,SECUESTRO EXTORSIVO,1,21
23594,05001,1998,SECUESTRO SIMPLE,1,21
23595,05001,1998,SECUESTRO EXTORSIVO,1,21
23596,15001,1998,SECUESTRO EXTORSIVO,1,21
23597,15001,1998,SECUESTRO EXTORSIVO,1,21
23598,15001,1998,SECUESTRO EXTORSIVO,1,21
23599,15001,1998,SECUESTRO EXTORSIVO,1,21
23600,15001,1998,SECUESTRO EXTORSIVO,1,21
23601,05001,1998,SECUESTRO EXTORSIVO,1,21
23602,52378,1998,SECUESTRO SIMPLE,1,21
23603,99773,1998,SECUESTRO EXTORSIVO,1,21
23604,68001,1998,SECUESTRO EXTORSIVO,1,21
23605,17614,1998,SECUESTRO EXTORSIVO,1,21
23606,99773,1998,SECUESTRO SIMPLE,1,21
23607,47001,1998,SECUESTRO SIMPLE,1,21
23608,47001,1998,SECUESTRO SIMPLE,1,21
23609,05890,1998,SECUESTRO EXTORSIVO,1,21
23610,70429,1998,SECUESTRO EXTORSIVO,1,21
23611,05480,1998,SECUESTRO EXTORSIVO,1,21
23612,05480,1998,SECUESTRO EXTORSIVO,1,21
23613,05480,1998,SECUESTRO EXTORSIVO,1,21
23614,05480,1998,SECUESTRO EXTORSIVO,1,21
23615,05480,1998,SECUESTRO EXTORSIVO,1,21
23616,05480,1998,SECUESTRO EXTORSIVO,1,21
23617,05480,1998,SECUESTRO EXTORSIVO,1,21
23618,70429,1998,SECUESTRO EXTORSIVO,1,21
23619,20621,1998,SECUESTRO SIMPLE,1,21
23620,68081,1998,SECUESTRO EXTORSIVO,1,21
23621,54743,1998,SECUESTRO EXTORSIVO,1,21
23622,68081,1998,SECUESTRO EXTORSIVO,1,21
23623,11001,1998,SECUESTRO EXTORSIVO,1,21
23624,05197,1998,SECUESTRO EXTORSIVO,1,21
23625,47189,1998,SECUESTRO EXTORSIVO,1,21
23626,18479,1998,SECUESTRO EXTORSIVO,1,21
23627,25307,1998,SECUESTRO EXTORSIVO,1,21
23628,25815,1998,SECUESTRO SIMPLE,1,21
23629,73483,1998,SECUESTRO EXTORSIVO,1,21
23630,54720,1998,SECUESTRO SIMPLE,1,21
23631,54720,1998,SECUESTRO SIMPLE,1,21
23632,20250,1998,SECUESTRO EXTORSIVO,1,21
23633,20250,1998,SECUESTRO SIMPLE,1,21
23634,54172,1998,SECUESTRO EXTORSIVO,1,21
23635,20228,1998,SECUESTRO SIMPLE,1,21
23636,44279,1998,SECUESTRO EXTORSIVO,1,21
23637,63190,1998,SECUESTRO EXTORSIVO,1,21
23638,85139,1998,SECUESTRO EXTORSIVO,1,21
23639,44279,1998,SECUESTRO EXTORSIVO,1,21
23640,44279,1998,SECUESTRO EXTORSIVO,1,21
23641,73520,1998,SECUESTRO SIMPLE,1,21
23642,54001,1998,SECUESTRO EXTORSIVO,1,21
23643,47001,1998,SECUESTRO SIMPLE,1,21
23644,73001,1998,SECUESTRO EXTORSIVO,1,21
23645,50001,1998,SECUESTRO EXTORSIVO,1,21
23646,73001,1998,SECUESTRO EXTORSIVO,1,21
23647,19532,1998,SECUESTRO EXTORSIVO,1,21
23648,73678,1998,SECUESTRO EXTORSIVO,1,21
23649,11001,1998,SECUESTRO EXTORSIVO,1,21
23650,20770,1998,SECUESTRO EXTORSIVO,1,21
23651,20770,1998,SECUESTRO EXTORSIVO,1,21
23652,20001,1998,SECUESTRO SIMPLE,1,21
23653,20001,1998,SECUESTRO EXTORSIVO,1,21
23654,20001,1998,SECUESTRO SIMPLE,1,21
23655,20001,1998,SECUESTRO SIMPLE,1,21
23656,20001,1998,SECUESTRO SIMPLE,1,21
23657,13001,1998,SECUESTRO EXTORSIVO,1,21
23658,47001,1998,SECUESTRO SIMPLE,1,21
23659,05001,1998,SECUESTRO EXTORSIVO,1,21
23660,73443,1998,SECUESTRO EXTORSIVO,1,21
23661,85440,1998,SECUESTRO EXTORSIVO,1,21
23662,70001,1998,SECUESTRO SIMPLE,1,21
23663,05197,1998,SECUESTRO SIMPLE,1,21
23664,85440,1998,SECUESTRO EXTORSIVO,1,21
23665,05001,1998,SECUESTRO EXTORSIVO,1,21
23666,50001,1998,SECUESTRO EXTORSIVO,1,21
23667,50001,1998,SECUESTRO EXTORSIVO,1,21
23668,47001,1998,SECUESTRO SIMPLE,1,21
23669,44279,1998,SECUESTRO EXTORSIVO,1,21
23670,54720,1998,SECUESTRO EXTORSIVO,1,21
23671,54720,1998,SECUESTRO EXTORSIVO,1,21
23672,54720,1998,SECUESTRO SIMPLE,1,21
23673,08001,1998,SECUESTRO EXTORSIVO,1,21
23674,54720,1998,SECUESTRO EXTORSIVO,1,21
23675,68081,1998,SECUESTRO EXTORSIVO,1,21
23676,76001,1998,SECUESTRO SIMPLE,1,21
23677,05697,1998,SECUESTRO EXTORSIVO,1,21
23678,05697,1998,SECUESTRO EXTORSIVO,1,21
23679,05697,1998,SECUESTRO SIMPLE,1,21
23680,05847,1998,SECUESTRO EXTORSIVO,1,21
23681,25488,1998,SECUESTRO EXTORSIVO,1,21
23682,05264,1998,SECUESTRO EXTORSIVO,1,21
23683,70001,1998,SECUESTRO EXTORSIVO,1,21
23684,68615,1998,SECUESTRO SIMPLE,1,21
23685,68615,1998,SECUESTRO EXTORSIVO,1,21
23686,47001,1998,SECUESTRO EXTORSIVO,1,21
23687,41306,1998,SECUESTRO EXTORSIVO,1,21
23688,54206,1998,SECUESTRO EXTORSIVO,1,21
23689,20001,1998,SECUESTRO SIMPLE,1,21
23690,20001,1998,SECUESTRO SIMPLE,1,21
23691,08001,1998,SECUESTRO EXTORSIVO,1,21
23692,68132,1998,SECUESTRO EXTORSIVO,1,21
23693,68132,1998,SECUESTRO EXTORSIVO,1,21
