id,dane_code,action,year_of_incident,amount,source_id
12140,54099,HERIDO,2013,1,19
12141,54498,HERIDO,2013,1,19
12142,76001,HERIDO,2013,3,19
12143,05361,HERIDO,2013,1,19
12144,13160,HERIDO,2013,1,19
12145,81794,HERIDO,2013,1,19
12146,81794,HERIDO,2013,1,19
12147,86001,ASESINADO,2013,1,19
12148,19450,HERIDO,2013,1,19
12149,11001,HERIDO,2013,1,19
12150,86001,HERIDO,2013,4,19
12151,81591,HERIDO,2013,1,19
12152,54245,HERIDO,2013,1,19
12153,76563,HERIDO,2013,1,19
12154,05040,HERIDO,2013,1,19
12155,08001,HERIDO,2013,1,19
12156,11001,HERIDO,2013,1,19
12157,76001,HERIDO,2013,1,19
12158,94343,ASESINADO,2013,1,19
12159,23807,HERIDO,2013,1,19
12160,23807,HERIDO,2013,1,19
12161,94343,ASESINADO,2013,1,19
12162,11001,HERIDO,2013,1,19
12163,11001,HERIDO,2013,2,19
12164,41551,HERIDO,2013,1,19
12165,54800,HERIDO,2013,1,19
12166,76147,HERIDO,2013,1,19
12167,05893,HERIDO,2013,1,19
12168,81736,HERIDO,2013,1,19
12169,81736,HERIDO,2013,1,19
12170,05893,HERIDO,2013,1,19
12171,18753,HERIDO,2013,1,19
12172,18753,HERIDO,2013,1,19
12173,81736,HERIDO,2013,1,19
12174,11001,HERIDO,2013,2,19
12175,11001,HERIDO,2013,1,19
12176,52835,ASESINADO,2013,1,19
12177,52835,ASESINADO,2013,1,19
12178,52835,HERIDO,2013,1,19
12179,81065,ASESINADO,2013,1,19
12180,11001,HERIDO,2013,1,19
12181,76001,HERIDO,2013,1,19
12182,76111,HERIDO,2013,1,19
12183,73555,ASESINADO,2013,1,19
12184,73555,ASESINADO,2013,1,19
12185,73555,HERIDO,2013,1,19
12186,73555,HERIDO,2013,1,19
12187,52683,ASESINADO,2013,1,19
12188,52683,HERIDO,2013,1,19
12189,70001,HERIDO,2013,1,19
12190,76001,HERIDO,2013,1,19
12191,50590,HERIDO,2013,1,19
12192,05361,HERIDO,2013,1,19
12193,23466,HERIDO,2013,1,19
12194,11001,HERIDO,2013,1,19
12195,68547,HERIDO,2013,1,19
12196,76001,HERIDO,2013,1,19
12197,76001,HERIDO,2013,1,19
12198,19142,HERIDO,2013,1,19
12199,19142,HERIDO,2013,1,19
12200,19142,HERIDO,2013,1,19
12201,19142,HERIDO,2013,1,19
12202,19142,HERIDO,2013,1,19
12203,19142,HERIDO,2013,1,19
12204,19142,HERIDO,2013,1,19
12205,19142,HERIDO,2013,1,19
12206,19142,HERIDO,2013,1,19
12207,15759,HERIDO,2013,1,19
12208,11001,HERIDO,2013,1,19
12209,52835,HERIDO,2013,1,19
12210,73001,HERIDO,2013,1,19
12211,54245,ASESINADO,2013,1,19
12212,54245,HERIDO,2013,1,19
12213,19780,HERIDO,2013,1,19
12214,05088,HERIDO,2013,1,19
12215,05647,HERIDO,2013,1,19
12216,11001,HERIDO,2013,1,19
12217,76736,HERIDO,2013,1,19
12218,19780,HERIDO,2013,1,19
12219,85010,HERIDO,2013,1,19
12220,76001,HERIDO,2013,1,19
12221,52411,HERIDO,2013,1,19
12222,52411,HERIDO,2013,1,19
12223,19821,HERIDO,2013,1,19
12224,11001,HERIDO,2013,1,19
12225,73449,HERIDO,2013,1,19
12226,52215,HERIDO,2013,1,19
12227,52215,HERIDO,2013,1,19
12228,52215,HERIDO,2013,1,19
12229,18001,HERIDO,2013,1,19
12230,11001,HERIDO,2013,1,19
12231,11001,HERIDO,2013,1,19
12232,50001,HERIDO,2013,1,19
12233,76318,HERIDO,2013,1,19
12234,05101,HERIDO,2013,1,19
12235,19050,ASESINADO,2013,1,19
12236,19050,HERIDO,2013,1,19
12237,11001,HERIDO,2013,1,19
12238,11001,HERIDO,2013,1,19
12239,11001,HERIDO,2013,1,19
12240,54498,HERIDO,2013,1,19
12241,86001,HERIDO,2013,1,19
12242,68001,HERIDO,2013,3,19
12243,76001,HERIDO,2013,1,19
12244,76001,HERIDO,2013,1,19
12245,81065,HERIDO,2013,1,19
12246,81065,HERIDO,2013,1,19
12247,50325,HERIDO,2013,1,19
12248,11001,HERIDO,2013,2,19
12249,11001,HERIDO,2013,1,19
12250,68077,HERIDO,2013,1,19
12251,68001,HERIDO,2013,1,19
12252,76109,HERIDO,2013,1,19
12253,54245,HERIDO,2013,1,19
12254,54245,HERIDO,2013,1,19
12255,76109,HERIDO,2013,1,19
12256,54245,HERIDO,2013,1,19
12257,27361,HERIDO,2013,1,19
12258,11001,HERIDO,2013,1,19
12259,11001,HERIDO,2013,1,19
12260,11001,HERIDO,2013,1,19
12261,11001,HERIDO,2013,1,19
12262,05604,ASESINADO,2013,1,19
12263,86320,HERIDO,2013,1,19
12264,54003,HERIDO,2013,1,19
12265,15001,HERIDO,2013,1,19
12266,11001,HERIDO,2013,1,19
12267,11001,HERIDO,2013,1,19
12268,52001,HERIDO,2013,1,19
12269,54344,HERIDO,2013,1,19
12270,76147,HERIDO,2013,1,19
12271,05031,HERIDO,2013,1,19
12272,05031,HERIDO,2013,1,19
12273,50590,HERIDO,2013,1,19
12274,86573,HERIDO,2013,1,19
12275,50001,HERIDO,2013,1,19
12276,18592,ASESINADO,2013,1,19
12277,05040,HERIDO,2013,1,19
12278,23807,HERIDO,2013,1,19
12279,81794,ASESINADO,2013,1,19
12280,05001,HERIDO,2013,1,19
12281,20001,HERIDO,2013,1,19
12282,63470,HERIDO,2013,1,19
12283,66001,HERIDO,2013,2,19
12284,68077,HERIDO,2013,2,19
12285,54344,ASESINADO,2013,1,19
12286,41206,HERIDO,2013,1,19
12287,54800,HERIDO,2013,1,19
12288,05440,HERIDO,2013,1,19
12289,05585,HERIDO,2013,1,19
12290,88001,HERIDO,2013,1,19
12291,88001,HERIDO,2013,1,19
12292,73226,HERIDO,2013,1,19
12293,73001,HERIDO,2013,1,19
12294,76520,HERIDO,2013,1,19
12295,50350,HERIDO,2013,1,19
12296,50350,HERIDO,2013,1,19
12297,50350,HERIDO,2013,1,19
12298,76001,HERIDO,2013,2,19
12299,86573,HERIDO,2013,1,19
12300,11001,ASESINADO,2013,1,19
12301,76834,HERIDO,2013,1,19
12302,19050,HERIDO,2013,1,19
12303,18150,HERIDO,2013,1,19
12304,50251,ASESINADO,2013,1,19
12305,76111,HERIDO,2013,1,19
12306,05361,HERIDO,2013,1,19
12307,27787,HERIDO,2013,1,19
12308,52256,HERIDO,2013,1,19
12309,52256,HERIDO,2013,1,19
12310,81736,HERIDO,2013,1,19
12311,81736,HERIDO,2013,1,19
12312,25612,HERIDO,2013,1,19
12313,50001,HERIDO,2013,1,19
12314,19517,HERIDO,2013,1,19
12315,05790,HERIDO,2013,1,19
12316,05790,HERIDO,2013,1,19
12317,54245,HERIDO,2013,1,19
12318,54245,HERIDO,2013,1,19
12319,11001,HERIDO,2013,1,19
12320,54405,HERIDO,2013,1,19
12321,88001,HERIDO,2013,2,19
12322,18150,HERIDO,2013,1,19
12323,81065,ASESINADO,2013,1,19
12324,81065,ASESINADO,2013,1,19
12325,81065,ASESINADO,2013,1,19
12326,52835,HERIDO,2013,1,19
12327,18150,HERIDO,2013,1,19
12328,18150,HERIDO,2013,1,19
12329,19698,HERIDO,2013,1,19
12330,19698,HERIDO,2013,1,19
12331,52356,HERIDO,2013,1,19
12332,63690,HERIDO,2013,1,19
12333,05895,ASESINADO,2013,1,19
12334,41001,HERIDO,2013,1,19
12335,76520,HERIDO,2013,1,19
12336,18592,ASESINADO,2013,1,19
12337,18592,ASESINADO,2013,1,19
12338,18592,ASESINADO,2013,1,19
12339,18592,HERIDO,2013,1,19
12340,18592,HERIDO,2013,1,19
12341,76364,HERIDO,2013,1,19
12342,68001,HERIDO,2013,1,19
12343,76001,HERIDO,2013,1,19
12344,52256,HERIDO,2013,1,19
12345,52256,HERIDO,2013,1,19
12346,73555,HERIDO,2013,1,19
12347,19698,ASESINADO,2013,1,19
12348,05001,HERIDO,2013,1,19
12349,19698,HERIDO,2013,1,19
12350,41001,HERIDO,2013,1,19
12351,70001,HERIDO,2013,1,19
12352,81065,ASESINADO,2013,1,19
12353,81065,HERIDO,2013,1,19
12354,50370,HERIDO,2013,1,19
12355,81065,ASESINADO,2013,1,19
12356,81065,HERIDO,2013,1,19
12357,11001,HERIDO,2013,1,19
12358,76001,HERIDO,2013,1,19
12359,50251,HERIDO,2013,1,19
12360,50251,HERIDO,2013,1,19
12361,50251,HERIDO,2013,1,19
12362,08001,ASESINADO,2013,1,19
12363,11001,HERIDO,2013,1,19
12364,50313,HERIDO,2013,1,19
12365,52835,HERIDO,2013,1,19
12366,76001,HERIDO,2013,1,19
12367,85136,HERIDO,2013,1,19
12368,50400,HERIDO,2013,2,19
12369,50400,HERIDO,2013,1,19
12370,50001,HERIDO,2013,1,19
12371,52621,HERIDO,2013,1,19
12372,76001,HERIDO,2013,1,19
12373,18460,HERIDO,2013,1,19
12374,18460,HERIDO,2013,1,19
12375,18460,HERIDO,2013,1,19
12376,18460,HERIDO,2013,1,19
12377,52250,ASESINADO,2013,1,19
12378,11001,HERIDO,2013,1,19
12379,11001,HERIDO,2013,1,19
12380,25279,HERIDO,2013,1,19
12381,41396,HERIDO,2013,1,19
12382,41001,HERIDO,2013,1,19
12383,52250,HERIDO,2013,1,19
12384,76001,HERIDO,2013,2,19
12385,76275,HERIDO,2013,1,19
12386,85010,HERIDO,2013,1,19
12387,18460,ASESINADO,2013,1,19
12388,18460,ASESINADO,2013,1,19
12389,54800,ASESINADO,2013,1,19
12390,18460,HERIDO,2013,1,19
12391,18460,HERIDO,2013,1,19
12392,54800,HERIDO,2013,1,19
12393,18460,ASESINADO,2013,1,19
12394,18460,HERIDO,2013,1,19
12395,19698,ASESINADO,2013,1,19
12396,19698,HERIDO,2013,1,19
12397,41001,HERIDO,2013,3,19
12398,05172,ASESINADO,2013,1,19
12399,19212,ASESINADO,2013,1,19
12400,19212,ASESINADO,2013,1,19
12401,19212,ASESINADO,2013,1,19
12402,19212,HERIDO,2013,1,19
12403,05172,HERIDO,2013,1,19
12404,05172,HERIDO,2013,1,19
12405,05045,HERIDO,2013,1,19
12406,19212,HERIDO,2013,1,19
12407,19212,HERIDO,2013,1,19
12408,19212,HERIDO,2013,1,19
12409,19212,HERIDO,2013,1,19
12410,19212,HERIDO,2013,1,19
12411,19212,HERIDO,2013,1,19
12412,19212,HERIDO,2013,1,19
12413,19212,HERIDO,2013,1,19
12414,19212,ASESINADO,2013,1,19
12415,18205,HERIDO,2013,1,19
12416,11001,HERIDO,2013,1,19
12417,13001,HERIDO,2013,1,19
12418,85136,HERIDO,2013,1,19
12419,54670,HERIDO,2013,1,19
12420,54206,HERIDO,2013,1,19
12421,86568,HERIDO,2013,1,19
12422,13001,HERIDO,2013,1,19
12423,76001,HERIDO,2013,1,19
12424,05034,ASESINADO,2013,1,19
12425,15808,HERIDO,2013,1,19
12426,17042,HERIDO,2013,1,19
12427,05001,HERIDO,2013,1,19
12428,20011,HERIDO,2013,2,19
12429,76001,HERIDO,2013,1,19
12430,18753,HERIDO,2013,1,19
12431,81065,ASESINADO,2013,1,19
12432,44001,HERIDO,2013,1,19
12433,44001,HERIDO,2013,1,19
12434,50325,HERIDO,2013,1,19
12435,68001,HERIDO,2013,1,19
12436,52540,ASESINADO,2013,1,19
12437,18753,ASESINADO,2013,1,19
12438,05045,ASESINADO,2013,1,19
12439,18753,HERIDO,2013,1,19
12440,50590,ASESINADO,2013,1,19
12441,54206,ASESINADO,2013,1,19
12442,18592,HERIDO,2013,1,19
12443,50590,HERIDO,2013,1,19
12444,50590,HERIDO,2013,1,19
12445,18256,HERIDO,2013,1,19
12446,18256,HERIDO,2013,1,19
12447,73616,HERIDO,2013,1,19
12448,81065,HERIDO,2013,1,19
12449,81065,HERIDO,2013,1,19
12450,81065,HERIDO,2013,1,19
12451,54810,ASESINADO,2013,1,19
12452,68001,HERIDO,2013,1,19
12453,54206,HERIDO,2013,1,19
12454,81065,HERIDO,2013,1,19
12455,23580,HERIDO,2013,1,19
12456,52612,HERIDO,2013,1,19
12457,19573,HERIDO,2013,1,19
12458,52001,HERIDO,2013,1,19
12459,76001,HERIDO,2013,1,19
12460,41206,HERIDO,2013,1,19
12461,41206,HERIDO,2013,1,19
12462,41206,HERIDO,2013,1,19
12463,54800,ASESINADO,2013,1,19
12464,54800,HERIDO,2013,1,19
12465,54800,HERIDO,2013,1,19
12466,15518,HERIDO,2013,1,19
12467,19573,HERIDO,2013,1,19
12468,11001,HERIDO,2013,2,19
12469,11001,HERIDO,2013,1,19
12470,19256,ASESINADO,2013,1,19
12471,05480,HERIDO,2013,1,19
12472,13001,HERIDO,2013,1,19
12473,13001,HERIDO,2013,1,19
12474,11001,HERIDO,2013,1,19
12475,76001,HERIDO,2013,1,19
12476,95015,HERIDO,2013,1,19
12477,13490,HERIDO,2013,1,19
12478,27001,HERIDO,2013,1,19
12479,11001,HERIDO,2013,1,19
12480,11001,HERIDO,2013,1,19
12481,11001,HERIDO,2013,1,19
12482,73616,ASESINADO,2013,1,19
12483,73616,ASESINADO,2013,1,19
12484,54800,ASESINADO,2013,1,19
12485,73616,ASESINADO,2013,1,19
12486,05172,HERIDO,2013,1,19
12487,81065,HERIDO,2013,1,19
12488,81065,HERIDO,2013,1,19
12489,73616,HERIDO,2013,1,19
12490,73616,HERIDO,2013,1,19
12491,18753,HERIDO,2013,1,19
12492,05001,HERIDO,2013,1,19
12493,05361,HERIDO,2013,1,19
12494,81736,ASESINADO,2013,1,19
12495,81736,HERIDO,2013,1,19
12496,68001,HERIDO,2013,2,19
12497,05361,HERIDO,2013,1,19
12498,13001,HERIDO,2013,2,19
12499,76001,HERIDO,2013,1,19
12500,50590,HERIDO,2013,1,19
12501,11001,HERIDO,2013,1,19
12502,11001,HERIDO,2013,1,19
12503,68368,HERIDO,2013,1,19
12504,27245,ASESINADO,2013,1,19
12505,13001,HERIDO,2013,1,19
12506,11001,HERIDO,2013,1,19
12507,76001,HERIDO,2013,1,19
12508,19318,HERIDO,2013,1,19
12509,19318,ASESINADO,2013,1,19
12510,27150,ASESINADO,2013,2,19
12511,41524,HERIDO,2013,1,19
12512,41524,HERIDO,2013,1,19
12513,70001,HERIDO,2013,1,19
12514,76001,HERIDO,2013,1,19
12515,76001,HERIDO,2013,1,19
12516,18256,ASESINADO,2013,1,19
12517,73616,HERIDO,2013,1,19
12518,05284,HERIDO,2013,1,19
12519,76001,HERIDO,2013,1,19
12520,19780,ASESINADO,2013,1,19
12521,05040,HERIDO,2013,1,19
12522,05040,HERIDO,2013,1,19
12523,05040,HERIDO,2013,1,19
12524,05040,HERIDO,2013,1,19
12525,05040,HERIDO,2013,1,19
12526,05040,HERIDO,2013,1,19
12527,05040,HERIDO,2013,1,19
12528,05040,HERIDO,2013,1,19
12529,05040,HERIDO,2013,1,19
12530,05001,HERIDO,2013,1,19
12531,11001,HERIDO,2013,1,19
12532,52001,HERIDO,2013,1,19
12533,81065,HERIDO,2013,1,19
12534,50590,HERIDO,2013,1,19
12535,19050,HERIDO,2013,1,19
12536,52835,ASESINADO,2013,1,19
12537,18150,HERIDO,2013,1,19
12538,05819,HERIDO,2013,1,19
12539,05819,HERIDO,2013,1,19
12540,05819,HERIDO,2013,1,19
12541,52227,ASESINADO,2013,1,19
12542,81794,ASESINADO,2013,1,19
12543,52227,HERIDO,2013,1,19
12544,52227,HERIDO,2013,1,19
12545,52227,HERIDO,2013,1,19
12546,81794,HERIDO,2013,1,19
12547,81794,HERIDO,2013,1,19
12548,41660,ASESINADO,2013,3,19
12549,19809,HERIDO,2013,2,19
12550,25019,HERIDO,2013,1,19
12551,76001,HERIDO,2013,1,19
12552,73616,HERIDO,2013,1,19
12553,19807,HERIDO,2013,2,19
12554,19807,HERIDO,2013,1,19
12555,50251,HERIDO,2013,1,19
12556,68307,HERIDO,2013,1,19
12557,05647,ASESINADO,2013,1,19
12558,05647,ASESINADO,2013,1,19
12559,18410,HERIDO,2013,1,19
12560,05001,HERIDO,2013,1,19
12561,17442,HERIDO,2013,2,19
12562,11001,HERIDO,2013,1,19
12563,11001,HERIDO,2013,1,19
12564,86568,ASESINADO,2013,1,19
12565,50400,HERIDO,2013,1,19
12566,11001,HERIDO,2013,1,19
12567,41001,HERIDO,2013,1,19
12568,63130,HERIDO,2013,1,19
12569,70221,HERIDO,2013,1,19
12570,73555,HERIDO,2013,1,19
12571,76001,HERIDO,2013,1,19
12572,68001,HERIDO,2013,1,19
12573,68001,HERIDO,2013,1,19
12574,05361,HERIDO,2013,1,19
12575,05361,HERIDO,2013,1,19
12576,86568,HERIDO,2013,1,19
12577,15183,HERIDO,2013,1,19
12578,25307,HERIDO,2013,1,19
12579,27001,HERIDO,2013,1,19
12580,27001,HERIDO,2013,1,19
12581,11001,HERIDO,2013,1,19
12582,76520,HERIDO,2013,1,19
12583,76520,HERIDO,2013,1,19
12584,76109,ASESINADO,2013,1,19
12585,19780,HERIDO,2013,1,19
12586,19780,HERIDO,2013,1,19
12587,76109,HERIDO,2013,1,19
12588,54250,HERIDO,2013,1,19
12589,50330,HERIDO,2013,1,19
12590,76109,HERIDO,2013,1,19
12591,76109,HERIDO,2013,1,19
12592,76109,HERIDO,2013,1,19
12593,19698,HERIDO,2013,1,19
12594,41001,HERIDO,2013,1,19
12595,41524,HERIDO,2013,1,19
12596,50400,HERIDO,2013,1,19
12597,86885,ASESINADO,2013,1,19
12598,86885,ASESINADO,2013,1,19
12599,86885,ASESINADO,2013,1,19
12600,19780,ASESINADO,2013,1,19
12601,86885,HERIDO,2013,1,19
12602,86885,HERIDO,2013,1,19
12603,19780,HERIDO,2013,1,19
12604,05361,HERIDO,2013,1,19
12605,05361,HERIDO,2013,1,19
12606,13001,HERIDO,2013,5,19
12607,19050,HERIDO,2013,1,19
12608,63001,HERIDO,2013,1,19
12609,68682,HERIDO,2013,1,19
12610,54720,HERIDO,2013,1,19
12611,54720,HERIDO,2013,1,19
12612,23807,HERIDO,2013,1,19
12613,52612,HERIDO,2013,1,19
12614,15491,HERIDO,2013,1,19
12615,11001,HERIDO,2013,1,19
12616,25473,HERIDO,2013,1,19
12617,47555,HERIDO,2013,1,19
12618,52786,HERIDO,2013,1,19
12619,68235,HERIDO,2013,2,19
12620,76001,HERIDO,2013,1,19
12621,76520,ASESINADO,2013,1,19
12622,76520,ASESINADO,2013,1,19
12623,76520,HERIDO,2013,1,19
12624,19698,HERIDO,2013,1,19
12625,11001,HERIDO,2013,1,19
12626,63001,HERIDO,2013,1,19
12627,76001,HERIDO,2013,1,19
12628,76001,HERIDO,2013,1,19
12629,19780,HERIDO,2013,1,19
12630,81065,HERIDO,2013,1,19
12631,73001,HERIDO,2013,1,19
12632,73001,HERIDO,2013,1,19
12633,73001,HERIDO,2013,1,19
12634,27800,ASESINADO,2013,1,19
12635,73624,HERIDO,2013,1,19
12636,05031,HERIDO,2013,1,19
12637,50370,HERIDO,2013,1,19
12638,50370,HERIDO,2013,1,19
12639,25899,HERIDO,2013,1,19
12640,47189,HERIDO,2013,1,19
12641,73001,HERIDO,2013,1,19
12642,81065,HERIDO,2013,1,19
12643,41298,HERIDO,2013,5,19
12644,41001,HERIDO,2013,5,19
12645,41001,HERIDO,2013,1,19
12646,76001,HERIDO,2013,1,19
12647,73555,HERIDO,2013,1,19
12648,19533,HERIDO,2013,1,19
12649,52612,HERIDO,2013,1,19
12650,05266,HERIDO,2013,1,19
12651,05361,HERIDO,2013,1,19
12652,05604,HERIDO,2013,1,19
12653,05615,HERIDO,2013,2,19
12654,13657,HERIDO,2013,2,19
12655,19137,HERIDO,2013,3,19
12656,19532,HERIDO,2013,2,19
12657,41298,HERIDO,2013,8,19
12658,76001,HERIDO,2013,1,19
12659,76001,HERIDO,2013,1,19
12660,76248,HERIDO,2013,1,19
12661,95001,ASESINADO,2013,1,19
12662,50590,HERIDO,2013,1,19
12663,50590,HERIDO,2013,1,19
12664,76520,HERIDO,2013,1,19
12665,19212,HERIDO,2013,1,19
12666,54810,ASESINADO,2013,1,19
12667,19573,HERIDO,2013,1,19
12668,11001,HERIDO,2013,1,19
12669,11001,HERIDO,2013,1,19
12670,76147,HERIDO,2013,1,19
12671,23580,ASESINADO,2013,1,19
12672,23580,HERIDO,2013,1,19
12673,81065,HERIDO,2013,1,19
12674,19780,HERIDO,2013,1,19
12675,11001,HERIDO,2013,2,19
12676,05895,HERIDO,2013,1,19
12677,05045,HERIDO,2013,1,19
12678,15176,HERIDO,2013,1,19
12679,44001,HERIDO,2013,1,19
12680,95025,HERIDO,2013,2,19
12681,50001,HERIDO,2013,1,19
12682,23580,HERIDO,2013,1,19
12683,54720,HERIDO,2013,1,19
12684,52621,HERIDO,2013,1,19
12685,13001,HERIDO,2013,1,19
12686,25754,HERIDO,2013,1,19
12687,76001,HERIDO,2013,5,19
12688,76001,HERIDO,2013,1,19
12689,19050,HERIDO,2013,1,19
12690,19050,HERIDO,2013,1,19
12691,19001,HERIDO,2013,1,19
12692,27073,ASESINADO,2013,1,19
12693,50330,HERIDO,2013,1,19
12694,50330,HERIDO,2013,1,19
12695,50330,HERIDO,2013,1,19
12696,50330,HERIDO,2013,1,19
12697,23580,HERIDO,2013,1,19
12698,68385,ASESINADO,2013,1,19
12699,05001,HERIDO,2013,1,19
12700,18001,HERIDO,2013,1,19
12701,86757,HERIDO,2013,1,19
12702,18592,HERIDO,2013,1,19
12703,18592,HERIDO,2013,1,19
12704,18753,HERIDO,2013,1,19
12705,13001,HERIDO,2013,1,19
12706,11001,HERIDO,2013,1,19
12707,76001,HERIDO,2013,1,19
12708,27001,HERIDO,2013,1,19
12709,05001,HERIDO,2013,1,19
12710,13001,HERIDO,2013,5,19
12711,23068,HERIDO,2013,1,19
12712,11001,HERIDO,2013,1,19
12713,68001,HERIDO,2013,1,19
12714,52835,ASESINADO,2013,1,19
12715,05031,HERIDO,2013,1,19
12716,18592,HERIDO,2013,1,19
12717,05480,HERIDO,2013,1,19
12718,05480,HERIDO,2013,1,19
12719,17001,HERIDO,2013,1,19
12720,18001,HERIDO,2013,1,19
12721,11001,HERIDO,2013,1,19
12722,25320,HERIDO,2013,1,19
12723,86568,HERIDO,2013,1,19
12724,86568,HERIDO,2013,1,19
12725,86568,HERIDO,2013,1,19
12726,11001,ASESINADO,2013,1,19
12727,11001,ASESINADO,2013,1,19
12728,54720,ASESINADO,2013,1,19
12729,05234,ASESINADO,2013,1,19
12730,05234,ASESINADO,2013,1,19
12731,81065,HERIDO,2013,1,19
12732,11001,HERIDO,2013,1,19
12733,11001,HERIDO,2013,1,19
12734,81065,HERIDO,2013,1,19
12735,81065,HERIDO,2013,1,19
12736,54720,HERIDO,2013,1,19
12737,05234,HERIDO,2013,1,19
12738,11001,ASESINADO,2013,1,19
12739,11001,HERIDO,2013,1,19
12740,13006,ASESINADO,2013,1,19
12741,17001,HERIDO,2013,1,19
12742,25269,HERIDO,2013,1,19
12743,86571,HERIDO,2013,1,19
12744,95001,HERIDO,2013,1,19
12745,81794,HERIDO,2013,1,19
12746,05045,HERIDO,2013,1,19
12747,15806,HERIDO,2013,1,19
12748,85001,HERIDO,2013,1,19
12749,27250,HERIDO,2013,3,19
12750,76109,HERIDO,2013,1,19
12751,18256,ASESINADO,2013,1,19
12752,18460,ASESINADO,2013,1,19
12753,18460,ASESINADO,2013,1,19
12754,18460,ASESINADO,2013,1,19
12755,18460,ASESINADO,2013,1,19
12756,18460,ASESINADO,2013,1,19
12757,18460,ASESINADO,2013,1,19
12758,18460,HERIDO,2013,1,19
12759,18460,HERIDO,2013,1,19
12760,18460,HERIDO,2013,1,19
12761,18460,HERIDO,2013,1,19
12762,18460,HERIDO,2013,1,19
12763,41206,HERIDO,2013,1,19
12764,18460,ASESINADO,2013,1,19
12765,18460,HERIDO,2013,1,19
12766,18592,ASESINADO,2013,1,19
12767,81065,HERIDO,2013,1,19
12768,50370,HERIDO,2013,1,19
12769,05250,HERIDO,2013,2,19
12770,81065,HERIDO,2013,1,19
12771,68432,HERIDO,2013,1,19
12772,68679,HERIDO,2013,1,19
12773,76001,HERIDO,2013,1,19
12774,81794,ASESINADO,2013,1,19
12775,54720,HERIDO,2013,1,19
12776,54720,HERIDO,2013,1,19
12777,05031,ASESINADO,2013,1,19
12778,05031,ASESINADO,2013,1,19
12779,95200,ASESINADO,2013,1,19
12780,95200,HERIDO,2013,1,19
12781,95200,HERIDO,2013,4,19
12782,76520,ASESINADO,2013,1,19
12783,13001,HERIDO,2013,4,19
12784,11001,HERIDO,2013,1,19
12785,11001,HERIDO,2013,2,19
12786,11001,HERIDO,2013,1,19
12787,25286,HERIDO,2013,1,19
12788,50001,HERIDO,2013,1,19
12789,41001,ASESINADO,2013,1,19
12790,18256,HERIDO,2013,1,19
12791,18256,HERIDO,2013,1,19
12792,05234,HERIDO,2013,1,19
12793,05234,HERIDO,2013,1,19
12794,18753,HERIDO,2013,1,19
12795,76233,HERIDO,2013,1,19
12796,91001,HERIDO,2013,1,19
12797,17001,HERIDO,2013,1,19
12798,17001,HERIDO,2013,1,19
12799,17001,HERIDO,2013,1,19
12800,17001,HERIDO,2013,1,19
12801,17001,HERIDO,2013,1,19
12802,11001,HERIDO,2013,1,19
12803,50001,HERIDO,2013,1,19
12804,19821,HERIDO,2013,1,19
12805,81065,HERIDO,2013,1,19
12806,19821,HERIDO,2013,1,19
12807,27615,HERIDO,2013,1,19
12808,76109,HERIDO,2013,1,19
12809,11001,HERIDO,2013,3,19
12810,11001,HERIDO,2013,2,19
12811,18256,ASESINADO,2013,1,19
12812,50251,HERIDO,2013,1,19
12813,50251,HERIDO,2013,1,19
12814,76520,HERIDO,2013,1,19
12815,05001,HERIDO,2013,1,19
12816,19573,HERIDO,2013,1,19
12817,50450,ASESINADO,2013,1,19
12818,19212,HERIDO,2013,1,19
12819,17001,HERIDO,2013,1,19
12820,19821,HERIDO,2013,1,19
12821,11001,HERIDO,2013,1,19
12822,41551,HERIDO,2013,1,19
12823,68679,HERIDO,2013,1,19
12824,19142,ASESINADO,2013,1,19
12825,19142,HERIDO,2013,1,19
12826,19142,HERIDO,2013,1,19
12827,54800,HERIDO,2013,1,19
12828,54800,HERIDO,2013,1,19
12829,54800,HERIDO,2013,1,19
12830,11001,HERIDO,2013,1,19
12831,11001,HERIDO,2013,2,19
12832,11001,HERIDO,2013,1,19
12833,76001,HERIDO,2013,1,19
12834,54344,ASESINADO,2013,1,19
12835,54344,ASESINADO,2013,1,19
12836,81065,HERIDO,2013,1,19
12837,95200,HERIDO,2013,1,19
12838,54344,HERIDO,2013,1,19
12839,05107,HERIDO,2013,1,19
12840,05031,HERIDO,2013,1,19
12841,05031,HERIDO,2013,1,19
12842,05736,HERIDO,2013,1,19
12843,95200,ASESINADO,2013,1,19
12844,05306,ASESINADO,2013,2,19
12845,41483,ASESINADO,2013,1,19
12846,05306,HERIDO,2013,2,19
12847,11001,HERIDO,2013,1,19
12848,11001,HERIDO,2013,1,19
12849,11001,HERIDO,2013,1,19
12850,41483,HERIDO,2013,2,19
12851,50001,HERIDO,2013,2,19
12852,54313,HERIDO,2013,1,19
12853,54313,HERIDO,2013,1,19
12854,76834,ASESINADO,2013,1,19
12855,76834,ASESINADO,2013,1,19
12856,41206,HERIDO,2013,1,19
12857,81065,HERIDO,2013,1,19
12858,76834,HERIDO,2013,1,19
12859,76834,HERIDO,2013,1,19
12860,76834,HERIDO,2013,1,19
12861,81065,HERIDO,2013,1,19
12862,05361,HERIDO,2013,1,19
12863,05361,HERIDO,2013,1,19
12864,05361,HERIDO,2013,1,19
12865,05361,HERIDO,2013,1,19
12866,81065,HERIDO,2013,1,19
12867,05147,HERIDO,2013,1,19
12868,15238,HERIDO,2013,4,19
