id,dane_code,year,species,total,source_id
725,15187,2019,OVINOS,469,121
726,15189,2019,CAPRINOS,18,121
727,15189,2019,EQUINOS,323,121
728,15189,2019,OVINOS,230,121
729,15204,2019,CAPRINOS,78,121
730,15204,2019,EQUINOS,150,121
731,15204,2019,OVINOS,826,121
732,15204,2019,BUFALOS,14,121
733,15212,2019,CAPRINOS,2,121
734,15212,2019,EQUINOS,72,121
735,15215,2019,CAPRINOS,130,121
736,15215,2019,EQUINOS,150,121
737,15215,2019,OVINOS,650,121
738,15218,2019,CAPRINOS,2750,121
739,15218,2019,EQUINOS,60,121
740,15218,2019,OVINOS,300,121
741,15223,2019,CAPRINOS,45,121
742,15223,2019,EQUINOS,500,121
743,15223,2019,OVINOS,400,121
744,15224,2019,CAPRINOS,98,121
745,15224,2019,EQUINOS,73,121
746,15224,2019,OVINOS,271,121
747,15226,2019,CAPRINOS,155,121
748,15226,2019,EQUINOS,320,121
749,15226,2019,OVINOS,1200,121
750,15232,2019,CAPRINOS,87,121
751,15232,2019,EQUINOS,210,121
752,15232,2019,OVINOS,256,121
753,15236,2019,CAPRINOS,50,121
754,15236,2019,EQUINOS,320,121
755,15236,2019,OVINOS,182,121
756,15238,2019,CAPRINOS,12,121
757,15238,2019,EQUINOS,72,121
758,15238,2019,OVINOS,594,121
759,15238,2019,BUFALOS,26,121
760,15244,2019,CAPRINOS,988,121
761,15244,2019,EQUINOS,150,121
762,15244,2019,OVINOS,11000,121
763,15248,2019,CAPRINOS,220,121
764,15248,2019,EQUINOS,500,121
765,15248,2019,OVINOS,500,121
766,15272,2019,CAPRINOS,325,121
767,15272,2019,EQUINOS,475,121
768,15272,2019,OVINOS,260,121
769,15272,2019,BUFALOS,4,121
770,15276,2019,CAPRINOS,638,121
771,15276,2019,EQUINOS,170,121
772,15276,2019,OVINOS,2050,121
773,15293,2019,CAPRINOS,15,121
774,15293,2019,EQUINOS,165,121
775,15293,2019,OVINOS,180,121
776,15296,2019,CAPRINOS,58,121
777,15296,2019,EQUINOS,475,121
778,15296,2019,OVINOS,2060,121
779,15299,2019,CAPRINOS,150,121
780,15299,2019,EQUINOS,680,121
781,15299,2019,OVINOS,263,121
782,15317,2019,CAPRINOS,1133,121
783,15317,2019,EQUINOS,230,121
784,15317,2019,OVINOS,1300,121
785,15322,2019,CAPRINOS,85,121
786,15322,2019,EQUINOS,152,121
787,15322,2019,OVINOS,232,121
788,15322,2019,BUFALOS,3,121
789,15325,2019,CAPRINOS,112,121
790,15325,2019,EQUINOS,320,121
791,15325,2019,OVINOS,273,121
792,15332,2019,CAPRINOS,594,121
793,15332,2019,EQUINOS,72,121
794,15332,2019,OVINOS,17000,121
795,15362,2019,CAPRINOS,45,121
796,15362,2019,EQUINOS,150,121
797,15362,2019,OVINOS,495,121
798,15362,2019,BUFALOS,4,121
799,15367,2019,CAPRINOS,36,121
800,15367,2019,EQUINOS,490,121
801,15367,2019,OVINOS,75,121
802,15368,2019,CAPRINOS,27,121
803,15368,2019,EQUINOS,240,121
804,15368,2019,OVINOS,617,121
805,15377,2019,CAPRINOS,5,121
806,15377,2019,EQUINOS,850,121
807,15377,2019,OVINOS,195,121
808,15377,2019,BUFALOS,5,121
809,15380,2019,CAPRINOS,80,121
810,15380,2019,EQUINOS,420,121
811,15380,2019,OVINOS,273,121
812,15401,2019,EQUINOS,140,121
813,15401,2019,OVINOS,10,121
814,15403,2019,CAPRINOS,450,121
815,15403,2019,EQUINOS,700,121
816,15403,2019,OVINOS,2400,121
817,15407,2019,CAPRINOS,250,121
818,15407,2019,EQUINOS,450,121
819,15407,2019,OVINOS,280,121
820,15407,2019,BUFALOS,9,121
821,15425,2019,CAPRINOS,55,121
822,15425,2019,EQUINOS,445,121
823,15425,2019,OVINOS,232,121
824,15425,2019,BUFALOS,4,121
825,15442,2019,CAPRINOS,3,121
826,15442,2019,EQUINOS,50,121
827,15442,2019,OVINOS,5,121
828,15455,2019,CAPRINOS,27,121
829,15455,2019,EQUINOS,400,121
830,15455,2019,OVINOS,100,121
831,15464,2019,CAPRINOS,210,121
832,15464,2019,EQUINOS,650,121
833,15464,2019,OVINOS,4100,121
834,15464,2019,BUFALOS,2,121
835,15466,2019,CAPRINOS,25,121
836,15466,2019,EQUINOS,165,121
837,15466,2019,OVINOS,680,121
838,15466,2019,BUFALOS,2,121
839,15469,2019,CAPRINOS,198,121
840,15469,2019,EQUINOS,1532,121
841,15469,2019,OVINOS,150,121
842,15476,2019,CAPRINOS,27,121
843,15476,2019,EQUINOS,303,121
844,15476,2019,OVINOS,710,121
845,15480,2019,EQUINOS,42,121
846,15480,2019,OVINOS,5,121
847,15491,2019,CAPRINOS,130,121
848,15491,2019,EQUINOS,48,121
849,15491,2019,OVINOS,440,121
850,15491,2019,BUFALOS,3,121
851,15494,2019,CAPRINOS,10,121
852,15494,2019,EQUINOS,91,121
853,15494,2019,OVINOS,315,121
854,15500,2019,CAPRINOS,30,121
855,15500,2019,EQUINOS,76,121
856,15500,2019,OVINOS,463,121
857,15507,2019,CAPRINOS,10,121
858,15507,2019,EQUINOS,278,121
859,15507,2019,OVINOS,95,121
860,15511,2019,CAPRINOS,83,121
861,15511,2019,EQUINOS,232,121
862,15511,2019,OVINOS,43,121
863,15514,2019,CAPRINOS,12,121
864,15514,2019,EQUINOS,482,121
865,15514,2019,OVINOS,100,121
866,15516,2019,CAPRINOS,36,121
867,15516,2019,EQUINOS,336,121
868,15516,2019,OVINOS,327,121
869,15516,2019,BUFALOS,26,121
870,15518,2019,CAPRINOS,18,121
871,15518,2019,EQUINOS,452,121
872,15518,2019,OVINOS,80,121
873,15518,2019,BUFALOS,1,121
874,15522,2019,CAPRINOS,330,121
875,15522,2019,EQUINOS,250,121
876,15522,2019,OVINOS,1200,121
877,15522,2019,BUFALOS,6,121
878,15531,2019,CAPRINOS,15,121
879,15531,2019,EQUINOS,420,121
880,15531,2019,OVINOS,30,121
881,15533,2019,EQUINOS,530,121
882,15533,2019,OVINOS,220,121
883,15537,2019,CAPRINOS,68,121
884,15537,2019,EQUINOS,390,121
885,15537,2019,OVINOS,243,121
886,15537,2019,BUFALOS,8,121
887,15542,2019,CAPRINOS,465,121
888,15542,2019,EQUINOS,1200,121
889,15542,2019,OVINOS,2190,121
890,15542,2019,BUFALOS,1,121
891,15550,2019,CAPRINOS,4,121
892,15550,2019,EQUINOS,585,121
893,15550,2019,OVINOS,190,121
894,15550,2019,BUFALOS,4,121
895,15572,2019,CAPRINOS,70,121
896,15572,2019,EQUINOS,7000,121
897,15572,2019,OVINOS,2330,121
898,15572,2019,BUFALOS,4839,121
899,15580,2019,CAPRINOS,8,121
900,15580,2019,EQUINOS,404,121
901,15580,2019,OVINOS,30,121
902,15599,2019,CAPRINOS,17,121
903,15599,2019,EQUINOS,188,121
904,15599,2019,OVINOS,211,121
905,15600,2019,CAPRINOS,103,121
906,15600,2019,EQUINOS,176,121
907,15600,2019,OVINOS,230,121
908,15621,2019,CAPRINOS,20,121
909,15621,2019,EQUINOS,100,121
910,15621,2019,OVINOS,150,121
911,15632,2019,CAPRINOS,76,121
912,15632,2019,EQUINOS,630,121
913,15632,2019,OVINOS,162,121
914,15638,2019,CAPRINOS,35,121
915,15638,2019,EQUINOS,30,121
916,15638,2019,OVINOS,440,121
917,15646,2019,CAPRINOS,14,121
918,15646,2019,EQUINOS,178,121
919,15646,2019,OVINOS,245,121
920,15660,2019,CAPRINOS,22,121
921,15660,2019,EQUINOS,215,121
922,15660,2019,OVINOS,124,121
923,15664,2019,CAPRINOS,15,121
924,15664,2019,EQUINOS,1659,121
925,15664,2019,OVINOS,15,121
926,15667,2019,CAPRINOS,280,121
927,15667,2019,EQUINOS,1900,121
928,15667,2019,OVINOS,338,121
929,15673,2019,CAPRINOS,2900,121
930,15673,2019,EQUINOS,300,121
931,15673,2019,OVINOS,1300,121
932,15673,2019,BUFALOS,1,121
933,15676,2019,CAPRINOS,38,121
934,15676,2019,EQUINOS,484,121
935,15676,2019,OVINOS,91,121
936,15681,2019,CAPRINOS,6,121
937,15681,2019,EQUINOS,436,121
938,15681,2019,OVINOS,40,121
939,15686,2019,CAPRINOS,80,121
940,15686,2019,EQUINOS,2022,121
941,15686,2019,OVINOS,100,121
942,15690,2019,CAPRINOS,970,121
943,15690,2019,EQUINOS,1650,121
944,15690,2019,OVINOS,263,121
945,15693,2019,CAPRINOS,92,121
946,15693,2019,EQUINOS,247,121
947,15693,2019,OVINOS,222,121
948,15693,2019,BUFALOS,12,121
949,15696,2019,CAPRINOS,70,121
950,15696,2019,EQUINOS,14,121
951,15696,2019,OVINOS,270,121
952,15696,2019,BUFALOS,9,121
953,15720,2019,CAPRINOS,2340,121
954,15720,2019,EQUINOS,250,121
955,15720,2019,OVINOS,8000,121
956,15723,2019,CAPRINOS,1053,121
957,15723,2019,EQUINOS,270,121
958,15723,2019,OVINOS,2000,121
959,15740,2019,CAPRINOS,46,121
960,15740,2019,EQUINOS,475,121
961,15740,2019,OVINOS,365,121
962,15753,2019,CAPRINOS,3500,121
963,15753,2019,EQUINOS,370,121
964,15753,2019,OVINOS,1800,121
965,15755,2019,CAPRINOS,151,121
966,15755,2019,EQUINOS,490,121
967,15755,2019,OVINOS,496,121
968,15755,2019,BUFALOS,49,121
969,15757,2019,CAPRINOS,19,121
970,15757,2019,EQUINOS,238,121
971,15757,2019,OVINOS,1168,121
972,15759,2019,CAPRINOS,588,121
973,15759,2019,EQUINOS,710,121
974,15759,2019,OVINOS,1980,121
975,15759,2019,BUFALOS,28,121
976,15761,2019,CAPRINOS,30,121
977,15761,2019,EQUINOS,150,121
978,15761,2019,OVINOS,236,121
979,15762,2019,CAPRINOS,36,121
980,15762,2019,EQUINOS,100,121
981,15762,2019,OVINOS,282,121
982,15763,2019,CAPRINOS,47,121
983,15763,2019,EQUINOS,275,121
984,15763,2019,OVINOS,229,121
985,15764,2019,CAPRINOS,21,121
986,15764,2019,EQUINOS,340,121
987,15764,2019,OVINOS,278,121
988,15774,2019,CAPRINOS,3770,121
989,15774,2019,EQUINOS,670,121
990,15774,2019,OVINOS,2300,121
991,15776,2019,CAPRINOS,130,121
992,15776,2019,EQUINOS,41,121
993,15776,2019,OVINOS,18,121
994,15778,2019,CAPRINOS,86,121
995,15778,2019,EQUINOS,76,121
996,15778,2019,OVINOS,242,121
997,15790,2019,CAPRINOS,320,121
998,15790,2019,EQUINOS,450,121
999,15790,2019,OVINOS,1850,121
1000,15790,2019,BUFALOS,15,121
1001,15798,2019,CAPRINOS,54,121
1002,15798,2019,EQUINOS,80,121
1003,15798,2019,OVINOS,5,121
1004,15798,2019,BUFALOS,3,121
1005,15804,2019,CAPRINOS,33,121
1006,15804,2019,EQUINOS,152,121
1007,15804,2019,OVINOS,340,121
1008,15804,2019,BUFALOS,4,121
1009,15806,2019,CAPRINOS,210,121
1010,15806,2019,EQUINOS,142,121
1011,15806,2019,OVINOS,1020,121
1012,15806,2019,BUFALOS,5,121
1013,15808,2019,CAPRINOS,15,121
1014,15808,2019,EQUINOS,19,121
1015,15808,2019,OVINOS,20,121
1016,15810,2019,CAPRINOS,2340,121
1017,15810,2019,EQUINOS,170,121
1018,15810,2019,OVINOS,600,121
1019,15814,2019,CAPRINOS,46,121
1020,15814,2019,EQUINOS,292,121
1021,15814,2019,OVINOS,1020,121
1022,15816,2019,CAPRINOS,16,121
1023,15816,2019,EQUINOS,1412,121
1024,15816,2019,OVINOS,28,121
1025,15820,2019,CAPRINOS,42,121
1026,15820,2019,EQUINOS,51,121
1027,15820,2019,OVINOS,1180,121
1028,15820,2019,BUFALOS,5,121
1029,15822,2019,CAPRINOS,260,121
1030,15822,2019,EQUINOS,680,121
1031,15822,2019,OVINOS,5120,121
1032,15822,2019,BUFALOS,13,121
1033,15832,2019,EQUINOS,230,121
1034,15835,2019,CAPRINOS,23,121
1035,15835,2019,EQUINOS,157,121
1036,15835,2019,OVINOS,460,121
1037,15837,2019,CAPRINOS,129,121
1038,15837,2019,EQUINOS,328,121
1039,15837,2019,OVINOS,636,121
1040,15837,2019,BUFALOS,14,121
1041,15839,2019,CAPRINOS,27,121
1042,15839,2019,EQUINOS,362,121
1043,15839,2019,OVINOS,137,121
1044,15839,2019,BUFALOS,10,121
1045,15842,2019,CAPRINOS,250,121
1046,15842,2019,EQUINOS,320,121
1047,15842,2019,OVINOS,2828,121
1048,15861,2019,CAPRINOS,38,121
1049,15861,2019,EQUINOS,207,121
1050,15861,2019,OVINOS,1600,121
1051,15879,2019,CAPRINOS,15,121
1052,15879,2019,EQUINOS,71,121
1053,15879,2019,OVINOS,1180,121
1054,15897,2019,CAPRINOS,10,121
1055,15897,2019,EQUINOS,110,121
1056,15897,2019,OVINOS,21,121
1057,17001,2019,CAPRINOS,30,121
1058,17001,2019,EQUINOS,1890,121
1059,17001,2019,OVINOS,94,121
1060,17001,2019,BUFALOS,8,121
1061,17013,2019,CAPRINOS,9,121
1062,17013,2019,EQUINOS,1395,121
1063,17013,2019,OVINOS,1,121
1064,17013,2019,BUFALOS,40,121
1065,17042,2019,CAPRINOS,8,121
1066,17042,2019,EQUINOS,2544,121
1067,17042,2019,OVINOS,2,121
1068,17050,2019,CAPRINOS,3,121
1069,17050,2019,EQUINOS,1840,121
1070,17050,2019,OVINOS,26,121
1071,17088,2019,CAPRINOS,8,121
1072,17088,2019,EQUINOS,560,121
1073,17088,2019,OVINOS,9,121
1074,17088,2019,BUFALOS,7,121
1075,17174,2019,CAPRINOS,8,121
1076,17174,2019,EQUINOS,655,121
1077,17174,2019,OVINOS,37,121
1078,17174,2019,BUFALOS,114,121
1079,17272,2019,CAPRINOS,3,121
1080,17272,2019,EQUINOS,1340,121
1081,17272,2019,OVINOS,50,121
1082,17272,2019,BUFALOS,9,121
1083,17380,2019,CAPRINOS,28,121
1084,17380,2019,EQUINOS,3350,121
1085,17380,2019,OVINOS,821,121
1086,17380,2019,BUFALOS,1838,121
1087,17388,2019,CAPRINOS,10,121
1088,17388,2019,EQUINOS,950,121
1089,17433,2019,CAPRINOS,45,121
1090,17433,2019,EQUINOS,1705,121
1091,17433,2019,OVINOS,73,121
1092,17442,2019,CAPRINOS,5,121
1093,17442,2019,EQUINOS,1480,121
1094,17442,2019,OVINOS,6,121
1095,17444,2019,EQUINOS,875,121
1096,17444,2019,OVINOS,10,121
1097,17446,2019,CAPRINOS,53,121
1098,17446,2019,EQUINOS,1295,121
1099,17446,2019,OVINOS,5400,121
1100,17486,2019,CAPRINOS,9,121
1101,17486,2019,EQUINOS,2320,121
1102,17486,2019,OVINOS,68,121
1103,17486,2019,BUFALOS,37,121
1104,17495,2019,CAPRINOS,1,121
1105,17495,2019,EQUINOS,873,121
1106,17495,2019,OVINOS,64,121
1107,17495,2019,BUFALOS,283,121
1108,17513,2019,CAPRINOS,2,121
1109,17513,2019,EQUINOS,1455,121
1110,17513,2019,OVINOS,3,121
1111,17513,2019,BUFALOS,20,121
1112,17524,2019,CAPRINOS,4,121
1113,17524,2019,EQUINOS,740,121
1114,17524,2019,OVINOS,26,121
1115,17524,2019,BUFALOS,144,121
1116,17541,2019,CAPRINOS,34,121
1117,17541,2019,EQUINOS,2995,121
1118,17541,2019,OVINOS,89,121
1119,17614,2019,CAPRINOS,43,121
1120,17614,2019,EQUINOS,1365,121
1121,17614,2019,OVINOS,2,121
1122,17616,2019,CAPRINOS,2,121
1123,17616,2019,EQUINOS,455,121
1124,17616,2019,OVINOS,45,121
1125,17653,2019,CAPRINOS,104,121
1126,17653,2019,EQUINOS,2870,121
1127,17653,2019,OVINOS,547,121
1128,17653,2019,BUFALOS,5,121
1129,17662,2019,EQUINOS,1850,121
1130,17662,2019,OVINOS,44,121
1131,17662,2019,BUFALOS,32,121
1132,17665,2019,CAPRINOS,4,121
1133,17665,2019,EQUINOS,197,121
1134,17665,2019,OVINOS,6,121
1135,17777,2019,CAPRINOS,10,121
1136,17777,2019,EQUINOS,1065,121
1137,17777,2019,OVINOS,4,121
1138,17867,2019,CAPRINOS,76,121
1139,17867,2019,EQUINOS,1650,121
1140,17867,2019,OVINOS,697,121
1141,17867,2019,BUFALOS,388,121
1142,17873,2019,CAPRINOS,16,121
1143,17873,2019,EQUINOS,2410,121
1144,17873,2019,OVINOS,106,121
1145,17873,2019,BUFALOS,14,121
1146,17877,2019,CAPRINOS,2,121
1147,17877,2019,EQUINOS,890,121
1148,17877,2019,OVINOS,117,121
1149,18001,2019,CAPRINOS,71,121
1150,18001,2019,EQUINOS,3648,121
1151,18001,2019,OVINOS,593,121
1152,18001,2019,BUFALOS,675,121
1153,18029,2019,CAPRINOS,8,121
1154,18029,2019,EQUINOS,1754,121
1155,18029,2019,OVINOS,133,121
1156,18029,2019,BUFALOS,160,121
1157,18094,2019,CAPRINOS,6,121
1158,18094,2019,EQUINOS,1168,121
1159,18094,2019,OVINOS,60,121
1160,18094,2019,BUFALOS,28,121
1161,18150,2019,CAPRINOS,304,121
1162,18150,2019,EQUINOS,8214,121
1163,18150,2019,OVINOS,4861,121
1164,18150,2019,BUFALOS,1898,121
1165,18205,2019,CAPRINOS,16,121
1166,18205,2019,EQUINOS,868,121
1167,18205,2019,OVINOS,169,121
1168,18205,2019,BUFALOS,75,121
1169,18247,2019,CAPRINOS,5,121
1170,18247,2019,EQUINOS,2151,121
1171,18247,2019,OVINOS,448,121
1172,18247,2019,BUFALOS,634,121
1173,18256,2019,CAPRINOS,47,121
1174,18256,2019,EQUINOS,2996,121
1175,18256,2019,OVINOS,600,121
1176,18256,2019,BUFALOS,98,121
1177,18410,2019,CAPRINOS,27,121
1178,18410,2019,EQUINOS,2962,121
1179,18410,2019,OVINOS,468,121
1180,18410,2019,BUFALOS,638,121
1181,18460,2019,CAPRINOS,11,121
1182,18460,2019,EQUINOS,2260,121
1183,18460,2019,OVINOS,233,121
1184,18460,2019,BUFALOS,302,121
1185,18479,2019,CAPRINOS,11,121
1186,18479,2019,EQUINOS,1601,121
1187,18479,2019,OVINOS,412,121
1188,18479,2019,BUFALOS,110,121
1189,18592,2019,CAPRINOS,127,121
1190,18592,2019,EQUINOS,7623,121
1191,18592,2019,OVINOS,1370,121
1192,18592,2019,BUFALOS,2367,121
1193,18610,2019,CAPRINOS,1,121
1194,18610,2019,EQUINOS,1179,121
1195,18610,2019,OVINOS,48,121
1196,18610,2019,BUFALOS,197,121
1197,18753,2019,CAPRINOS,1150,121
1198,18753,2019,EQUINOS,21817,121
1199,18753,2019,OVINOS,14837,121
1200,18753,2019,BUFALOS,2254,121
1201,18756,2019,CAPRINOS,12,121
1202,18756,2019,EQUINOS,955,121
1203,18756,2019,OVINOS,170,121
1204,18756,2019,BUFALOS,203,121
1205,18785,2019,CAPRINOS,6,121
1206,18785,2019,EQUINOS,1604,121
1207,18785,2019,OVINOS,175,121
1208,18785,2019,BUFALOS,195,121
1209,18860,2019,CAPRINOS,5,121
1210,18860,2019,EQUINOS,2839,121
1211,18860,2019,OVINOS,701,121
1212,18860,2019,BUFALOS,210,121
1213,19001,2019,CAPRINOS,115,121
1214,19001,2019,EQUINOS,1931,121
1215,19001,2019,OVINOS,90,121
1216,19001,2019,BUFALOS,10,121
1217,19022,2019,CAPRINOS,22,121
1218,19022,2019,EQUINOS,240,121
1219,19022,2019,OVINOS,135,121
1220,19050,2019,CAPRINOS,2,121
1221,19050,2019,EQUINOS,174,121
1222,19050,2019,OVINOS,20,121
1223,19075,2019,CAPRINOS,76,121
1224,19075,2019,EQUINOS,3255,121
1225,19075,2019,OVINOS,435,121
1226,19100,2019,CAPRINOS,20,121
1227,19100,2019,EQUINOS,12175,121
1228,19100,2019,OVINOS,118,121
1229,19110,2019,CAPRINOS,41,121
1230,19110,2019,EQUINOS,6906,121
1231,19110,2019,OVINOS,220,121
1232,19130,2019,CAPRINOS,30,121
1233,19130,2019,EQUINOS,6585,121
1234,19130,2019,OVINOS,175,121
1235,19130,2019,BUFALOS,15,121
1236,19137,2019,CAPRINOS,64,121
1237,19137,2019,EQUINOS,2704,121
1238,19137,2019,OVINOS,358,121
1239,19142,2019,CAPRINOS,45,121
1240,19142,2019,EQUINOS,3606,121
1241,19142,2019,OVINOS,269,121
1242,19142,2019,BUFALOS,1,121
1243,19212,2019,CAPRINOS,57,121
1244,19212,2019,EQUINOS,848,121
1245,19212,2019,OVINOS,320,121
1246,19256,2019,CAPRINOS,191,121
1247,19256,2019,EQUINOS,3288,121
1248,19256,2019,OVINOS,1060,121
1249,19290,2019,CAPRINOS,156,121
1250,19290,2019,EQUINOS,10605,121
1251,19290,2019,OVINOS,885,121
1252,19300,2019,EQUINOS,167,121
1253,19300,2019,OVINOS,21,121
1254,19318,2019,EQUINOS,20,121
1255,19318,2019,OVINOS,18,121
1256,19355,2019,CAPRINOS,1120,121
1257,19355,2019,EQUINOS,547,121
1258,19355,2019,OVINOS,635,121
1259,19364,2019,CAPRINOS,27,121
1260,19364,2019,EQUINOS,2358,121
1261,19364,2019,OVINOS,150,121
1262,19392,2019,CAPRINOS,13,121
1263,19392,2019,EQUINOS,1697,121
1264,19392,2019,OVINOS,85,121
1265,19397,2019,CAPRINOS,142,121
1266,19397,2019,EQUINOS,1071,121
1267,19397,2019,OVINOS,800,121
1268,19418,2019,EQUINOS,5,121
1269,19450,2019,CAPRINOS,16,121
1270,19450,2019,EQUINOS,2743,121
1271,19450,2019,OVINOS,85,121
1272,19450,2019,BUFALOS,8,121
1273,19455,2019,CAPRINOS,31,121
1274,19455,2019,EQUINOS,242,121
1275,19455,2019,OVINOS,50,121
1276,19473,2019,CAPRINOS,56,121
1277,19473,2019,EQUINOS,573,121
1278,19473,2019,OVINOS,172,121
1279,19513,2019,CAPRINOS,45,121
1280,19513,2019,EQUINOS,2847,121
1281,19513,2019,OVINOS,358,121
1282,19517,2019,CAPRINOS,3,121
1283,19517,2019,EQUINOS,409,121
1284,19517,2019,OVINOS,19,121
1285,19532,2019,CAPRINOS,942,121
1286,19532,2019,EQUINOS,4088,121
1287,19532,2019,OVINOS,1820,121
1288,19532,2019,BUFALOS,34,121
1289,19533,2019,CAPRINOS,1,121
1290,19533,2019,EQUINOS,756,121
1291,19533,2019,OVINOS,35,121
1292,19548,2019,CAPRINOS,19,121
1293,19548,2019,EQUINOS,36,121
1294,19548,2019,OVINOS,54,121
1295,19573,2019,CAPRINOS,1,121
1296,19573,2019,EQUINOS,132,121
1297,19573,2019,OVINOS,18,121
1298,19585,2019,CAPRINOS,6,121
1299,19585,2019,EQUINOS,920,121
1300,19585,2019,OVINOS,24,121
1301,19585,2019,BUFALOS,4,121
1302,19622,2019,CAPRINOS,37,121
1303,19622,2019,EQUINOS,925,121
1304,19622,2019,OVINOS,42,121
1305,19693,2019,CAPRINOS,100,121
1306,19693,2019,EQUINOS,318,121
1307,19693,2019,OVINOS,200,121
1308,19698,2019,CAPRINOS,56,121
1309,19698,2019,EQUINOS,4305,121
1310,19698,2019,OVINOS,472,121
1311,19698,2019,BUFALOS,7,121
1312,19701,2019,CAPRINOS,84,121
1313,19701,2019,EQUINOS,5463,121
1314,19701,2019,OVINOS,585,121
1315,19743,2019,CAPRINOS,65,121
1316,19743,2019,EQUINOS,1795,121
1317,19743,2019,OVINOS,315,121
1318,19760,2019,CAPRINOS,1,121
1319,19760,2019,EQUINOS,1007,121
1320,19760,2019,OVINOS,360,121
1321,19760,2019,BUFALOS,1,121
1322,19780,2019,CAPRINOS,136,121
1323,19780,2019,EQUINOS,1044,121
1324,19780,2019,OVINOS,45,121
1325,19785,2019,EQUINOS,697,121
1326,19785,2019,OVINOS,17,121
1327,19807,2019,CAPRINOS,2,121
1328,19807,2019,EQUINOS,1782,121
1329,19807,2019,OVINOS,760,121
1330,19807,2019,BUFALOS,1,121
1331,19809,2019,EQUINOS,51,121
1332,19809,2019,OVINOS,45,121
1333,19821,2019,CAPRINOS,4,121
1334,19821,2019,EQUINOS,172,121
1335,19821,2019,OVINOS,62,121
1336,19824,2019,CAPRINOS,6,121
1337,19824,2019,EQUINOS,653,121
1338,19824,2019,OVINOS,39,121
1339,19845,2019,CAPRINOS,6,121
1340,19845,2019,EQUINOS,116,121
1341,19845,2019,OVINOS,41,121
1342,20001,2019,CAPRINOS,13150,121
1343,20001,2019,EQUINOS,10250,121
1344,20001,2019,OVINOS,33000,121
1345,20001,2019,BUFALOS,415,121
1346,20011,2019,CAPRINOS,675,121
1347,20011,2019,EQUINOS,2445,121
1348,20011,2019,OVINOS,4500,121
1349,20011,2019,BUFALOS,2033,121
1350,20013,2019,CAPRINOS,2290,121
1351,20013,2019,EQUINOS,4035,121
1352,20013,2019,OVINOS,12640,121
1353,20013,2019,BUFALOS,320,121
1354,20032,2019,CAPRINOS,1565,121
1355,20032,2019,EQUINOS,2918,121
1356,20032,2019,OVINOS,7450,121
1357,20032,2019,BUFALOS,1270,121
1358,20045,2019,CAPRINOS,2000,121
1359,20045,2019,EQUINOS,2180,121
1360,20045,2019,OVINOS,4420,121
1361,20045,2019,BUFALOS,15,121
1362,20060,2019,CAPRINOS,1530,121
1363,20060,2019,EQUINOS,2165,121
1364,20060,2019,OVINOS,8255,121
1365,20060,2019,BUFALOS,212,121
1366,20175,2019,CAPRINOS,630,121
1367,20175,2019,EQUINOS,2893,121
1368,20175,2019,OVINOS,2510,121
1369,20175,2019,BUFALOS,135,121
1370,20178,2019,CAPRINOS,650,121
1371,20178,2019,EQUINOS,4370,121
1372,20178,2019,OVINOS,2750,121
1373,20178,2019,BUFALOS,2011,121
1374,20228,2019,CAPRINOS,380,121
1375,20228,2019,EQUINOS,3094,121
1376,20228,2019,OVINOS,2772,121
1377,20228,2019,BUFALOS,1055,121
1378,20238,2019,CAPRINOS,765,121
1379,20238,2019,EQUINOS,2460,121
1380,20238,2019,OVINOS,3820,121
1381,20238,2019,BUFALOS,1317,121
1382,20250,2019,CAPRINOS,3154,121
1383,20250,2019,EQUINOS,3050,121
1384,20250,2019,OVINOS,6725,121
1385,20250,2019,BUFALOS,45,121
1386,20295,2019,CAPRINOS,635,121
1387,20295,2019,EQUINOS,1300,121
1388,20295,2019,OVINOS,1975,121
1389,20295,2019,BUFALOS,285,121
1390,20310,2019,CAPRINOS,5,121
1391,20310,2019,EQUINOS,62,121
1392,20310,2019,OVINOS,17,121
1393,20383,2019,CAPRINOS,115,121
1394,20383,2019,EQUINOS,2312,121
1395,20383,2019,OVINOS,3330,121
1396,20383,2019,BUFALOS,1704,121
1397,20400,2019,CAPRINOS,50,121
1398,20400,2019,EQUINOS,1256,121
1399,20400,2019,OVINOS,1632,121
1400,20400,2019,BUFALOS,100,121
1401,20443,2019,CAPRINOS,3,121
1402,20443,2019,EQUINOS,205,121
1403,20443,2019,OVINOS,120,121
1404,20443,2019,BUFALOS,2,121
1405,20517,2019,CAPRINOS,80,121
1406,20517,2019,EQUINOS,1430,121
1407,20517,2019,OVINOS,1731,121
1408,20517,2019,BUFALOS,45,121
1409,20550,2019,CAPRINOS,160,121
1410,20550,2019,EQUINOS,1390,121
1411,20550,2019,OVINOS,3042,121
1412,20550,2019,BUFALOS,3170,121
1413,20570,2019,CAPRINOS,80,121
1414,20570,2019,EQUINOS,430,121
1415,20570,2019,OVINOS,815,121
1416,20570,2019,BUFALOS,1,121
1417,20614,2019,CAPRINOS,184,121
1418,20614,2019,EQUINOS,1490,121
1419,20614,2019,OVINOS,1975,121
1420,20614,2019,BUFALOS,502,121
1421,20621,2019,CAPRINOS,1300,121
1422,20621,2019,EQUINOS,2638,121
1423,20621,2019,OVINOS,7000,121
1424,20621,2019,BUFALOS,368,121
1425,20710,2019,CAPRINOS,485,121
1426,20710,2019,EQUINOS,1664,121
1427,20710,2019,OVINOS,2680,121
1428,20710,2019,BUFALOS,2860,121
1429,20750,2019,CAPRINOS,1551,121
