id,dane_code,year,geographic_area,population,source_id
69329,97511,2030,CABECERA MUNICIPAL,0,128
69330,97511,2030,CENTROS POBLADOS Y RURAL DISPERSO,5506,128
69331,97511,2031,CABECERA MUNICIPAL,0,128
69332,97511,2031,CENTROS POBLADOS Y RURAL DISPERSO,5625,128
69333,97511,2032,CABECERA MUNICIPAL,0,128
69334,97511,2032,CENTROS POBLADOS Y RURAL DISPERSO,5740,128
69335,97511,2033,CABECERA MUNICIPAL,0,128
69336,97511,2033,CENTROS POBLADOS Y RURAL DISPERSO,5860,128
69337,97511,2034,CABECERA MUNICIPAL,0,128
69338,97511,2034,CENTROS POBLADOS Y RURAL DISPERSO,5984,128
69339,97511,2035,CABECERA MUNICIPAL,0,128
69340,97511,2035,CENTROS POBLADOS Y RURAL DISPERSO,6105,128
69341,97666,2020,CABECERA MUNICIPAL,988,128
69342,97666,2020,CENTROS POBLADOS Y RURAL DISPERSO,1369,128
69343,97666,2021,CABECERA MUNICIPAL,1015,128
69344,97666,2021,CENTROS POBLADOS Y RURAL DISPERSO,1411,128
69345,97666,2022,CABECERA MUNICIPAL,1019,128
69346,97666,2022,CENTROS POBLADOS Y RURAL DISPERSO,1462,128
69347,97666,2023,CABECERA MUNICIPAL,1055,128
69348,97666,2023,CENTROS POBLADOS Y RURAL DISPERSO,1488,128
69349,97666,2024,CABECERA MUNICIPAL,1074,128
69350,97666,2024,CENTROS POBLADOS Y RURAL DISPERSO,1534,128
69351,97666,2025,CABECERA MUNICIPAL,1086,128
69352,97666,2025,CENTROS POBLADOS Y RURAL DISPERSO,1572,128
69353,97666,2026,CABECERA MUNICIPAL,1102,128
69354,97666,2026,CENTROS POBLADOS Y RURAL DISPERSO,1609,128
69355,97666,2027,CABECERA MUNICIPAL,1115,128
69356,97666,2027,CENTROS POBLADOS Y RURAL DISPERSO,1661,128
69357,97666,2028,CABECERA MUNICIPAL,1125,128
69358,97666,2028,CENTROS POBLADOS Y RURAL DISPERSO,1719,128
69359,97666,2029,CABECERA MUNICIPAL,1136,128
69360,97666,2029,CENTROS POBLADOS Y RURAL DISPERSO,1767,128
69361,97666,2030,CABECERA MUNICIPAL,1155,128
69362,97666,2030,CENTROS POBLADOS Y RURAL DISPERSO,1812,128
69363,97666,2031,CABECERA MUNICIPAL,1159,128
69364,97666,2031,CENTROS POBLADOS Y RURAL DISPERSO,1851,128
69365,97666,2032,CABECERA MUNICIPAL,1181,128
69366,97666,2032,CENTROS POBLADOS Y RURAL DISPERSO,1909,128
69367,97666,2033,CABECERA MUNICIPAL,1184,128
69368,97666,2033,CENTROS POBLADOS Y RURAL DISPERSO,1957,128
69369,97666,2034,CABECERA MUNICIPAL,1188,128
69370,97666,2034,CENTROS POBLADOS Y RURAL DISPERSO,1992,128
69371,97666,2035,CABECERA MUNICIPAL,1210,128
69372,97666,2035,CENTROS POBLADOS Y RURAL DISPERSO,2043,128
69373,97777,2020,CABECERA MUNICIPAL,0,128
69374,97777,2020,CENTROS POBLADOS Y RURAL DISPERSO,754,128
69375,97777,2021,CABECERA MUNICIPAL,0,128
69376,97777,2021,CENTROS POBLADOS Y RURAL DISPERSO,769,128
69377,97777,2022,CABECERA MUNICIPAL,0,128
69378,97777,2022,CENTROS POBLADOS Y RURAL DISPERSO,779,128
69379,97777,2023,CABECERA MUNICIPAL,0,128
69380,97777,2023,CENTROS POBLADOS Y RURAL DISPERSO,802,128
69381,97777,2024,CABECERA MUNICIPAL,0,128
69382,97777,2024,CENTROS POBLADOS Y RURAL DISPERSO,825,128
69383,97777,2025,CABECERA MUNICIPAL,0,128
69384,97777,2025,CENTROS POBLADOS Y RURAL DISPERSO,844,128
69385,97777,2026,CABECERA MUNICIPAL,0,128
69386,97777,2026,CENTROS POBLADOS Y RURAL DISPERSO,878,128
69387,97777,2027,CABECERA MUNICIPAL,0,128
69388,97777,2027,CENTROS POBLADOS Y RURAL DISPERSO,879,128
69389,97777,2028,CABECERA MUNICIPAL,0,128
69390,97777,2028,CENTROS POBLADOS Y RURAL DISPERSO,897,128
69391,97777,2029,CABECERA MUNICIPAL,0,128
69392,97777,2029,CENTROS POBLADOS Y RURAL DISPERSO,915,128
69393,97777,2030,CABECERA MUNICIPAL,0,128
69394,97777,2030,CENTROS POBLADOS Y RURAL DISPERSO,930,128
69395,97777,2031,CABECERA MUNICIPAL,0,128
69396,97777,2031,CENTROS POBLADOS Y RURAL DISPERSO,950,128
69397,97777,2032,CABECERA MUNICIPAL,0,128
69398,97777,2032,CENTROS POBLADOS Y RURAL DISPERSO,964,128
69399,97777,2033,CABECERA MUNICIPAL,0,128
69400,97777,2033,CENTROS POBLADOS Y RURAL DISPERSO,990,128
69401,97777,2034,CABECERA MUNICIPAL,0,128
69402,97777,2034,CENTROS POBLADOS Y RURAL DISPERSO,1008,128
69403,97777,2035,CABECERA MUNICIPAL,0,128
69404,97777,2035,CENTROS POBLADOS Y RURAL DISPERSO,1021,128
69405,97889,2020,CABECERA MUNICIPAL,0,128
69406,97889,2020,CENTROS POBLADOS Y RURAL DISPERSO,1097,128
69407,97889,2021,CABECERA MUNICIPAL,0,128
69408,97889,2021,CENTROS POBLADOS Y RURAL DISPERSO,1128,128
69409,97889,2022,CABECERA MUNICIPAL,0,128
69410,97889,2022,CENTROS POBLADOS Y RURAL DISPERSO,1171,128
69411,97889,2023,CABECERA MUNICIPAL,0,128
69412,97889,2023,CENTROS POBLADOS Y RURAL DISPERSO,1200,128
69413,97889,2024,CABECERA MUNICIPAL,0,128
69414,97889,2024,CENTROS POBLADOS Y RURAL DISPERSO,1233,128
69415,97889,2025,CABECERA MUNICIPAL,0,128
69416,97889,2025,CENTROS POBLADOS Y RURAL DISPERSO,1265,128
69417,97889,2026,CABECERA MUNICIPAL,0,128
69418,97889,2026,CENTROS POBLADOS Y RURAL DISPERSO,1296,128
69419,97889,2027,CABECERA MUNICIPAL,0,128
69420,97889,2027,CENTROS POBLADOS Y RURAL DISPERSO,1331,128
69421,97889,2028,CABECERA MUNICIPAL,0,128
69422,97889,2028,CENTROS POBLADOS Y RURAL DISPERSO,1360,128
69423,97889,2029,CABECERA MUNICIPAL,0,128
69424,97889,2029,CENTROS POBLADOS Y RURAL DISPERSO,1400,128
69425,97889,2030,CABECERA MUNICIPAL,0,128
69426,97889,2030,CENTROS POBLADOS Y RURAL DISPERSO,1431,128
69427,97889,2031,CABECERA MUNICIPAL,0,128
69428,97889,2031,CENTROS POBLADOS Y RURAL DISPERSO,1463,128
69429,97889,2032,CABECERA MUNICIPAL,0,128
69430,97889,2032,CENTROS POBLADOS Y RURAL DISPERSO,1499,128
69431,97889,2033,CABECERA MUNICIPAL,0,128
69432,97889,2033,CENTROS POBLADOS Y RURAL DISPERSO,1524,128
69433,97889,2034,CABECERA MUNICIPAL,0,128
69434,97889,2034,CENTROS POBLADOS Y RURAL DISPERSO,1571,128
69435,97889,2035,CABECERA MUNICIPAL,0,128
69436,97889,2035,CENTROS POBLADOS Y RURAL DISPERSO,1596,128
69437,99001,2020,CABECERA MUNICIPAL,16502,128
69438,99001,2020,CENTROS POBLADOS Y RURAL DISPERSO,4837,128
69439,99001,2021,CABECERA MUNICIPAL,16541,128
69440,99001,2021,CENTROS POBLADOS Y RURAL DISPERSO,4848,128
69441,99001,2022,CABECERA MUNICIPAL,16892,128
69442,99001,2022,CENTROS POBLADOS Y RURAL DISPERSO,4976,128
69443,99001,2023,CABECERA MUNICIPAL,17151,128
69444,99001,2023,CENTROS POBLADOS Y RURAL DISPERSO,5067,128
69445,99001,2024,CABECERA MUNICIPAL,17402,128
69446,99001,2024,CENTROS POBLADOS Y RURAL DISPERSO,5212,128
69447,99001,2025,CABECERA MUNICIPAL,17605,128
69448,99001,2025,CENTROS POBLADOS Y RURAL DISPERSO,5358,128
69449,99001,2026,CABECERA MUNICIPAL,17801,128
69450,99001,2026,CENTROS POBLADOS Y RURAL DISPERSO,5485,128
69451,99001,2027,CABECERA MUNICIPAL,17948,128
69452,99001,2027,CENTROS POBLADOS Y RURAL DISPERSO,5596,128
69453,99001,2028,CABECERA MUNICIPAL,18112,128
69454,99001,2028,CENTROS POBLADOS Y RURAL DISPERSO,5732,128
69455,99001,2029,CABECERA MUNICIPAL,18274,128
69456,99001,2029,CENTROS POBLADOS Y RURAL DISPERSO,5869,128
69457,99001,2030,CABECERA MUNICIPAL,18419,128
69458,99001,2030,CENTROS POBLADOS Y RURAL DISPERSO,5993,128
69459,99001,2031,CABECERA MUNICIPAL,18535,128
69460,99001,2031,CENTROS POBLADOS Y RURAL DISPERSO,6108,128
69461,99001,2032,CABECERA MUNICIPAL,18664,128
69462,99001,2032,CENTROS POBLADOS Y RURAL DISPERSO,6248,128
69463,99001,2033,CABECERA MUNICIPAL,18799,128
69464,99001,2033,CENTROS POBLADOS Y RURAL DISPERSO,6373,128
69465,99001,2034,CABECERA MUNICIPAL,18911,128
69466,99001,2034,CENTROS POBLADOS Y RURAL DISPERSO,6511,128
69467,99001,2035,CABECERA MUNICIPAL,18987,128
69468,99001,2035,CENTROS POBLADOS Y RURAL DISPERSO,6622,128
69469,99524,2020,CABECERA MUNICIPAL,6519,128
69470,99524,2020,CENTROS POBLADOS Y RURAL DISPERSO,3926,128
69471,99524,2021,CABECERA MUNICIPAL,6576,128
69472,99524,2021,CENTROS POBLADOS Y RURAL DISPERSO,3980,128
69473,99524,2022,CABECERA MUNICIPAL,6724,128
69474,99524,2022,CENTROS POBLADOS Y RURAL DISPERSO,4084,128
69475,99524,2023,CABECERA MUNICIPAL,6831,128
69476,99524,2023,CENTROS POBLADOS Y RURAL DISPERSO,4161,128
69477,99524,2024,CABECERA MUNICIPAL,6929,128
69478,99524,2024,CENTROS POBLADOS Y RURAL DISPERSO,4276,128
69479,99524,2025,CABECERA MUNICIPAL,7020,128
69480,99524,2025,CENTROS POBLADOS Y RURAL DISPERSO,4360,128
69481,99524,2026,CABECERA MUNICIPAL,7073,128
69482,99524,2026,CENTROS POBLADOS Y RURAL DISPERSO,4466,128
69483,99524,2027,CABECERA MUNICIPAL,7107,128
69484,99524,2027,CENTROS POBLADOS Y RURAL DISPERSO,4569,128
69485,99524,2028,CABECERA MUNICIPAL,7170,128
69486,99524,2028,CENTROS POBLADOS Y RURAL DISPERSO,4676,128
69487,99524,2029,CABECERA MUNICIPAL,7241,128
69488,99524,2029,CENTROS POBLADOS Y RURAL DISPERSO,4762,128
69489,99524,2030,CABECERA MUNICIPAL,7283,128
69490,99524,2030,CENTROS POBLADOS Y RURAL DISPERSO,4854,128
69491,99524,2031,CABECERA MUNICIPAL,7290,128
69492,99524,2031,CENTROS POBLADOS Y RURAL DISPERSO,4959,128
69493,99524,2032,CABECERA MUNICIPAL,7350,128
69494,99524,2032,CENTROS POBLADOS Y RURAL DISPERSO,5060,128
69495,99524,2033,CABECERA MUNICIPAL,7395,128
69496,99524,2033,CENTROS POBLADOS Y RURAL DISPERSO,5154,128
69497,99524,2034,CABECERA MUNICIPAL,7426,128
69498,99524,2034,CENTROS POBLADOS Y RURAL DISPERSO,5241,128
69499,99524,2035,CABECERA MUNICIPAL,7426,128
69500,99524,2035,CENTROS POBLADOS Y RURAL DISPERSO,5338,128
69501,99624,2020,CABECERA MUNICIPAL,2708,128
69502,99624,2020,CENTROS POBLADOS Y RURAL DISPERSO,1582,128
69503,99624,2021,CABECERA MUNICIPAL,2761,128
69504,99624,2021,CENTROS POBLADOS Y RURAL DISPERSO,1606,128
69505,99624,2022,CABECERA MUNICIPAL,2816,128
69506,99624,2022,CENTROS POBLADOS Y RURAL DISPERSO,1659,128
69507,99624,2023,CABECERA MUNICIPAL,2862,128
69508,99624,2023,CENTROS POBLADOS Y RURAL DISPERSO,1693,128
69509,99624,2024,CABECERA MUNICIPAL,2895,128
69510,99624,2024,CENTROS POBLADOS Y RURAL DISPERSO,1745,128
69511,99624,2025,CABECERA MUNICIPAL,2935,128
69512,99624,2025,CENTROS POBLADOS Y RURAL DISPERSO,1797,128
69513,99624,2026,CABECERA MUNICIPAL,2978,128
69514,99624,2026,CENTROS POBLADOS Y RURAL DISPERSO,1824,128
69515,99624,2027,CABECERA MUNICIPAL,3003,128
69516,99624,2027,CENTROS POBLADOS Y RURAL DISPERSO,1848,128
69517,99624,2028,CABECERA MUNICIPAL,3043,128
69518,99624,2028,CENTROS POBLADOS Y RURAL DISPERSO,1879,128
69519,99624,2029,CABECERA MUNICIPAL,3049,128
69520,99624,2029,CENTROS POBLADOS Y RURAL DISPERSO,1919,128
69521,99624,2030,CABECERA MUNICIPAL,3081,128
69522,99624,2030,CENTROS POBLADOS Y RURAL DISPERSO,1980,128
69523,99624,2031,CABECERA MUNICIPAL,3100,128
69524,99624,2031,CENTROS POBLADOS Y RURAL DISPERSO,2002,128
69525,99624,2032,CABECERA MUNICIPAL,3131,128
69526,99624,2032,CENTROS POBLADOS Y RURAL DISPERSO,2029,128
69527,99624,2033,CABECERA MUNICIPAL,3148,128
69528,99624,2033,CENTROS POBLADOS Y RURAL DISPERSO,2076,128
69529,99624,2034,CABECERA MUNICIPAL,3167,128
69530,99624,2034,CENTROS POBLADOS Y RURAL DISPERSO,2126,128
69531,99624,2035,CABECERA MUNICIPAL,3184,128
69532,99624,2035,CENTROS POBLADOS Y RURAL DISPERSO,2149,128
69533,99773,2020,CABECERA MUNICIPAL,3377,128
69534,99773,2020,CENTROS POBLADOS Y RURAL DISPERSO,75745,128
69535,99773,2021,CABECERA MUNICIPAL,3420,128
69536,99773,2021,CENTROS POBLADOS Y RURAL DISPERSO,78538,128
69537,99773,2022,CABECERA MUNICIPAL,3268,128
69538,99773,2022,CENTROS POBLADOS Y RURAL DISPERSO,80523,128
69539,99773,2023,CABECERA MUNICIPAL,3096,128
69540,99773,2023,CENTROS POBLADOS Y RURAL DISPERSO,82443,128
